ID;Jugador;TA;TR;SA;FDJ;FR;FC;PR;PCOM;FPM;FPT
julen-agirrezabala;Julen Agirrezabala;1;1;0;0;1;3;0;2;0;300
julen-lartitegi;Julen Lartitegi;0;0;0;0;0;0;0;0;0;000
kounde;Jules Kounde;2;0;0;5;15;17;0;0;0;850
julian-alvarez;Julian Alvarez;4;0;0;7;2;20;0;0;1;500
julian-chicco;Julian Chicco;0;0;0;0;3;1;0;0;0;000
juma-bah;Abdulai Juma Bah;1;0;0;0;6;6;0;0;0;600
justin-smith;Justin Smith;0;0;0;0;2;5;0;0;0;000
karl-hein;Karl Hein;0;0;0;0;2;0;0;0;0;000
kelechi-iheanacho;Kelechi Iheanacho;0;0;0;7;1;5;0;0;0;000
kenedy;Robert Kenedy Nunes do Nascimento;0;0;0;0;0;0;0;0;0;000
kike-barja;Kike Barja;2;0;0;0;4;7;0;0;1;350
kike-g;Kike Garcia;3;1;1;16;36;37;1;0;10;1233
kike-1;Kike Perez;6;0;0;1;21;32;0;0;0;533
kike-salas;Kike Salas;3;0;0;0;7;10;0;0;0;333
kiko-femenia;Kiko Femenia;6;0;0;1;12;16;0;0;0;267
kim-min-su;Min-Su Kim;0;0;0;0;1;0;0;0;0;000
kirian;Kirian Rodriguez;2;0;0;0;18;9;0;0;2;450
koke-5;Jorge Iglesias Gonzalez;0;0;0;0;0;0;0;0;0;000
koke;Jorge Resurreccion Merodio;4;0;0;0;10;19;0;0;1;475
kylian-mbappe-lottin;Kylian Mbappe;3;0;0;34;25;18;1;0;3;600
ladislav-krejci-ii;Ladislav Krejci;8;0;0;0;7;13;1;0;1;163
gonzalo-aguilar;Lalo Aguilar;0;0;0;0;0;0;0;0;0;000
lamine-yamal;Lamine Yamal Nasraoui Ebana;2;0;0;11;43;16;2;0;0;800
leandro-antonetti;Leandro Antonetti;0;0;0;0;0;0;0;0;0;000
cabrera;Leandro Cabrera;3;0;0;0;5;16;0;0;0;533
leo-1;Leo Roman;0;0;0;0;0;0;0;0;0;000
llorenc-serred;Llorenc Serred;0;0;0;0;0;0;0;0;0;000
logan-costa;Logan Evans Costa;1;0;0;2;3;10;1;2;0;1000
lorenzo-aguado-herrera;Lorenzo Aguado Herrera;0;0;0;0;0;0;0;0;0;000
loic-bade;Loic Bade;5;0;0;0;2;17;0;0;0;340
luca-lohr;Luca Lohr;0;0;0;0;0;0;0;0;0;000
luca-de-la-torre;Luca de la Torre;0;0;0;0;0;1;0;0;0;000
lucas-alcazar-moreno;Lucas Alcazar;0;0;0;0;0;0;0;0;0;000
lucas-garcia;Lucas Garcia Madrigal;0;0;0;0;0;0;0;0;0;000
l-ocampos;Lucas Ocampos;0;0;0;0;2;3;0;0;1;000
lucas-rosa;Lucas Oliveira Rosa;6;0;0;1;19;35;0;0;1;583
torro;Lucas Torro;8;0;0;1;27;58;0;2;2;725
lucas-v;Lucas Vazquez;3;0;0;2;16;17;0;0;1;567
lucien-agoume;Lucien Agoume;4;1;0;2;3;22;0;1;0;550
l-milla;Luis Milla;3;0;0;0;32;27;0;1;4;900
l-perez;Luis Perez;2;0;0;3;21;12;0;1;1;600
l-rioja;Luis Rioja;3;0;0;8;29;12;0;0;0;400
luiz-junior-1;Luiz Lucio Reis Junior;0;0;0;0;1;0;0;0;0;000
modric;Luka Modric;5;0;0;1;12;13;0;0;1;260
luka;Luka Romero;0;0;0;1;3;3;1;0;1;000
luka-sucic;Luka Sucic;2;0;0;3;15;11;0;0;0;550
luken-beitia;Luken Beitia;0;0;0;0;0;0;0;0;0;000
m-sylla;Mamadou Sylla;2;0;0;12;17;12;1;0;2;600
manu-bueno;Manu Bueno;0;0;0;0;3;1;0;0;0;000
manu-fuster;Manu Fuster;1;0;0;1;23;10;0;0;1;1000
manu-gonzalez;Manuel Gonzalez Pallares;0;0;0;0;0;0;0;0;0;000
morlanes;Manu Morlanes;5;0;0;0;10;11;0;0;0;220
m-sanchez;Manu Sanchez;6;0;0;1;13;33;0;1;2;550
marash-kumbulla;Marash Kumbulla;7;0;0;0;23;28;0;0;0;400
bartra;Marc Bartra;1;0;0;1;10;10;0;1;1;1000
marc-bernal;Marc Bernal;2;0;0;0;3;4;0;0;0;200
marc;Marc Cardona;1;0;0;0;2;1;0;0;0;100
marc-casado;Marc Casado;2;1;1;0;34;20;0;0;1;1000
marc-domenech;Marc Domenech;0;0;0;0;0;3;0;0;0;000
marc-roca;Marc Roca;4;0;0;0;5;16;0;0;1;400
marc-vidal;Marc Vidal;0;0;0;0;0;0;0;0;0;000
ter-stegen;Marc-Andre ter Stegen;0;0;0;0;2;0;0;0;0;000
marco-de-las-sias;Marco de Las Sias;0;0;0;0;0;0;0;0;0;000
marcos-alonso;Marcos Alonso;7;1;1;2;15;17;0;0;0;243
marcos-andre;Marcos Andre de Sousa Mendonca;5;0;0;5;28;10;0;0;0;200
m-llorente;Marcos Llorente;0;1;0;2;15;12;0;0;0;000
marcao;Marcos do Nascimento Teixeira;3;1;1;0;9;8;0;1;0;267
mario-maroto;Mario Maroto;0;0;0;0;0;0;0;0;0;000
mario-martin;Mario Martin;4;2;1;1;32;35;0;1;0;875
dmitrovic;Marko Dmitrovic;0;0;0;0;6;0;0;0;0;000
maroan-sannadi;Maroan Sannadi;0;0;0;1;6;4;0;0;0;000
martin-cuellar;Martin Cuellar;0;0;0;0;0;0;0;0;0;000
valjent;Martin Valjent;4;0;0;0;7;10;0;0;0;250
martin-conde;Martin Conde;0;0;0;0;0;0;0;0;0;000
martin-tejon;Martin Tejon;0;0;0;0;1;1;0;0;0;000
zubimendi;Martin Zubimendi;4;0;0;0;17;36;1;0;0;900
marvin-1;Marvin Park;3;0;0;0;11;10;0;1;1;333
mateo-flores;Mateo Flores;1;0;0;0;1;3;0;0;0;300
mateo-mejia;Mateo Mejia;0;0;0;0;1;0;0;0;0;000
mateu-morey;Mateu Morey;1;0;0;0;5;9;0;0;1;900
matija-nastasic;Matija Nastasic;2;0;0;2;6;13;1;2;0;650
matias-arbol;Matias Arbol;0;0;0;0;0;0;0;0;0;000
m-arambarri;Mauro Arambarri;7;0;0;3;27;24;0;0;0;343
max-aarons;Max Aarons;0;0;0;0;0;0;0;0;0;000
maximiliano-caufriez;Maximiliano Caufriez;0;0;0;0;0;3;0;1;1;000
miguel-3;Miguel Gutierrez;2;0;0;5;20;20;0;1;1;1000
miguel-2;Miguel de la Fuente;3;0;0;11;28;22;0;0;0;733
m-morro;Miguel Angel Morro;0;0;0;0;0;0;0;0;0;000
mihailo-ristic;Mihailo Ristic;1;0;0;0;2;6;0;0;1;600
mika-marmol;Mika Marmol;4;0;0;2;5;24;0;1;0;600
mikel-jauregizar;Mikel Jauregizar;4;1;0;0;26;35;1;0;1;875
oyarzabal;Mikel Oyarzabal;3;1;0;12;16;9;1;0;1;300
vesga;Mikel Vesga;1;0;0;0;1;10;0;0;0;1000
moi-gomez;Moi Gomez;1;0;0;1;6;10;0;0;2;1000
diakhaby;Mouctar Diakhaby;0;0;0;0;0;1;0;0;0;000
moussa-diarra-1;Moussa Diarra;4;0;0;1;20;21;1;1;0;525
munir;Munir El Haddadi;1;1;0;5;21;11;0;0;2;1100
nabil-aberdin;Nabil Aberdin;1;0;0;0;6;7;0;0;0;700
fekir;Nabil Fekir;0;0;0;0;7;3;0;0;0;000
nacho-vidal;Nacho Vidal;0;0;0;0;1;2;0;0;0;000
naci-unuvar;Naci Unuvar;0;0;0;1;1;0;0;0;0;000
nahuel-molina;Nahuel Molina;0;0;0;0;5;8;0;0;0;000
nahuel-tenaglia;Nahuel Tenaglia;8;0;0;2;31;23;0;0;1;288
naim-garcia;Naim Garcia;0;0;0;0;0;0;0;0;0;000
natan;Natan Bernardo de Souza;2;1;0;0;7;10;0;0;0;500
nayef-aguerd;Nayef Aguerd;5;0;0;0;18;11;0;1;0;220
gudelj;Nemanja Gudelj;4;0;0;0;13;18;0;0;1;450
nicolas-serrano;Nico Serrano;0;0;0;0;2;2;0;0;0;000
williams-jr;Nicholas Williams Arthuer;1;0;0;7;28;15;0;0;1;1500
nicolas-pepe;Nicolas Pepe;1;0;0;6;10;9;1;0;0;900
noah-darvich;Noah Darvich;0;0;0;0;0;0;0;0;0;000
nobel-mendy;Nobel Mendy;0;0;0;0;0;0;0;0;0;000
oier-gastesi;Oier Gastesi;0;0;0;0;0;0;0;0;0;000
o-sancet-1;Oihan Sancet;2;0;0;3;18;12;0;0;1;600
oliver-mcburnie;Oliver McBurnie;0;0;0;3;11;16;0;0;0;000
omar-alderete;Omar Alderete;6;0;0;5;7;24;1;2;0;400
omar-1;Omar El Hilali;8;0;0;3;22;37;0;1;1;463
mascarell;Omar Mascarell;4;1;0;0;10;20;0;0;1;500
omar-sadik;Omar Sadik;0;0;0;0;0;0;0;0;0;000
oriol-romeu;Oriol Romeu;5;0;0;0;13;23;0;1;0;460
orri-oskarsson;Orri Oskarsson;0;0;0;7;4;4;0;0;1;000
pablo-barrios-rivas;Pablo Barrios;3;1;0;0;17;20;0;0;1;667
pablo-busto-1;Pablo Busto;0;0;0;0;0;0;0;0;0;000
pablo-duran;Pablo Duran;3;0;0;3;12;18;0;0;1;600
p-fornals;Pablo Fornals;2;0;0;1;7;9;0;0;0;450
pablo-garcia-5;Pablo Garcia;0;0;0;0;0;0;0;0;0;000
pablo-ibanez;Pablo Ibanez;2;0;0;0;14;13;0;0;0;650
maffeo;Pablo Maffeo;3;0;0;0;28;9;0;0;0;300
pablo-marin;Pablo Marin;0;0;0;0;7;6;0;0;0;000
pablo-rivera;Pablo Rivera;0;0;0;0;0;0;0;0;0;000
pablo-torre;Pablo Torre;0;0;0;1;7;4;0;0;0;000
pablo-valencia;Pablo Valencia;0;0;0;0;0;0;0;0;0;000
papa-dame-ba;Papa Dame Ba;0;0;0;0;4;1;0;0;0;000
pape-alassane-gueye;Pape Gueye;3;1;1;4;49;25;0;0;1;833
pathe-ciss;Pathe Ciss;7;0;0;0;18;33;0;1;2;471
pau-cabanes-de-la-torre;Pau Cabanes;0;0;0;0;10;5;1;0;1;000
pau-cubarsi;Pau Cubarsi;3;0;0;0;8;13;0;1;0;433
pau-lopez;Pau Lopez;0;0;0;0;1;0;0;0;0;000
pau-navarro;Pau Navarro;0;0;0;0;6;6;0;0;2;000
pau-victor;Pau Victor;2;0;0;0;3;5;0;0;0;250
paulo-gazzaniga;Paulo Gazzaniga;3;0;0;0;3;1;0;0;1;033
pedri;Pedro Gonzalez Lopez;2;0;0;1;33;8;0;0;1;400
pedro-aleman;Pedro Aleman;0;0;0;0;0;0;0;0;0;000
pedro-diaz;Pedro Diaz;1;0;0;0;3;3;0;0;1;300
pedro-ortiz;Pedro Ortiz;0;0;0;0;0;0;0;0;0;000
peio-canales;Peio Canales;0;0;0;1;1;0;0;0;0;000
pejino;Francisco Jesus Crespo Garcia;0;0;0;0;0;1;0;0;0;000
pelayo-fernandez;Pelayo Fernandez;0;0;0;0;0;0;0;0;0;000
chavarria-1;Pep Chavarria;1;0;0;2;16;15;0;0;0;1500
pepelu;Jose Luis Garcia Vaya;7;1;0;1;12;23;0;0;0;329
peque-1;Gerard Fernandez Castellano;1;0;0;2;18;15;0;1;1;1500
pere-joan;Pere Garcia;0;0;0;0;0;0;0;0;0;000
pere-milla;Pere Milla;2;0;0;2;8;3;0;0;0;150
peter;Peter Federico Gonzalez Carmona;0;0;0;1;9;6;0;0;1;000
pol-lozano;Pol Lozano;9;0;0;0;11;39;0;0;0;433
pol-tristan;Pol Tristan;0;0;0;0;0;0;0;0;0;000
portu;Cristian Portugues Manzanera;4;0;0;5;6;6;0;0;0;150
rafa-mir;Rafa Mir;1;0;0;2;3;3;0;0;0;300
rafael-bauza;Rafael Bauza;1;0;0;0;0;8;0;0;0;800
rafa-romero;Rafael Romero;0;0;0;0;0;0;0;0;0;000
r-terrats;Ramon Terrats;2;0;0;0;7;6;0;0;0;300
ramon-martinez;Ramon Martinez;0;0;0;0;0;0;0;0;0;000
nteka;Randy Nteka;5;0;0;11;12;28;0;0;0;560
raphinha;Raphael Dias Belloli;3;0;0;7;27;7;2;0;1;233
rayane-belaid;Rayane Belaid;0;0;0;0;0;0;0;0;0;000
r-albiol;Raul Albiol;4;0;0;0;6;11;0;2;1;275
raul;Raul Asencio;0;0;0;1;12;6;0;0;0;000
raul-chasco;Raul Chasco;0;0;0;0;0;3;0;0;0;000
raul-4;Raul Garcia;0;0;0;6;9;8;0;0;1;000
raul-jimenez-1;Raul Jimenez;0;0;0;0;0;0;0;0;0;000
raul-martinez-1;Raul Martinez;0;0;0;0;0;0;0;0;0;000
raul-moro;Raul Moro;1;0;0;7;13;3;0;0;0;300
r-d-t;Raul de Tomas;0;0;0;0;0;0;0;0;0;000
reinildo;Reinildo Isnard Mandava;3;0;0;1;14;17;0;1;1;567
tapia-1;Renato Tapia;5;0;0;0;24;18;0;0;2;360
ricard-artero;Ricard Artero;0;0;0;0;0;0;0;0;0;000
ricardo-rodriguez-1;Ricardo Rodriguez;0;0;0;0;4;6;0;0;0;000
robert-lewandowski;Robert Lewandowski;1;0;0;16;29;20;0;0;2;2000
navarro-2;Robert Navarro;3;0;0;2;18;11;0;0;0;367
roberto-fernandez-2;Roberto Fernandez;1;0;0;2;7;13;0;0;0;1300
lopez-alcaide;Roberto Lopez;0;0;0;0;3;1;0;0;0;000
le-normand;Robin Le Normand;6;0;0;2;12;24;0;1;2;400
rodri-3;Rodrigo Sanchez Rodriguez;0;0;0;1;2;2;0;0;0;000
rodrigo-abajas;Rodrigo Abajas;1;0;0;1;0;2;0;0;0;200
de-paul;Rodrigo De Paul;6;0;0;0;27;13;0;0;1;217
riquelme;Rodrigo Riquelme;0;0;0;4;6;4;0;0;0;000
rodrygo;Rodrygo Silva de Goes;0;0;0;1;26;5;1;0;1;000
romain-perraud;Romain Perraud;5;1;0;5;30;22;0;1;0;440
r-araujo;Ronald Araujo;1;0;0;0;2;2;0;0;0;200
ruben-garcia;Ruben Garcia;2;0;0;6;18;20;0;0;1;1000
ruben-gomez-peris;Ruben Gomez;0;0;0;0;0;0;0;0;0;000
ruben-iranzo;Ruben Iranzo;0;0;0;0;0;0;0;0;0;000
r-pena;Ruben Pena;1;0;0;0;5;11;0;0;0;1100
ruben-vargas;Ruben Vargas;0;0;0;3;4;7;0;0;1;000
rui-silva;Rui Tiago Dantas da Silva;1;0;0;0;2;1;0;1;0;100
sanchez-1;Salvi Sanchez;0;0;0;0;0;0;0;0;0;000
samuel-lino;Samuel Dias Lino;3;0;0;1;21;10;1;0;1;333
samu-3;Samuel de Almeida Costa;4;1;1;2;39;32;0;0;2;800
sandro;Sandro Ramirez;5;0;0;5;25;21;1;1;2;420
santi-c-v;Santi Comesana;6;0;0;1;19;27;0;0;1;450
santiago-mourino;Santiago Mourino;2;0;0;1;12;15;0;0;0;750
saul-1;Saul Niguez;5;1;0;1;6;24;0;0;1;480
scott-mckenna;Scott McKenna;5;0;0;0;3;10;0;1;0;200
sebastian-john-wade-gardiner;Sebas Wade;0;0;0;0;0;0;0;0;0;000
selim-amallah;Selim Amallah;5;0;0;0;19;25;0;0;2;500
silvi-clua;Selvi Clua;0;0;0;0;0;5;0;0;0;000
sergi-altimira;Sergi Altimira;2;0;0;0;28;25;0;0;0;1250
sergi-canos;Sergi Canos;3;0;0;1;6;11;0;0;0;367
sergi-cardona;Sergi Cardona;6;0;0;2;21;26;0;0;1;433
s-darder;Sergi Darder;1;0;0;2;20;13;0;0;1;1300
sergi-dominguez;Sergi Dominguez;1;0;0;0;0;2;0;1;0;200
sergi-guardiola;Sergi Guardiola;0;0;0;0;6;5;0;0;0;000
s-gomez;Sergi Gomez;1;0;0;0;1;6;0;0;0;600
sergio-arribas-1;Sergio Arribas;0;0;0;0;0;0;0;0;0;000
camello;Sergio Camello;2;0;0;2;10;11;0;0;0;550
s-carreira;Sergio Carreira;0;0;0;0;4;6;0;0;0;000
sergio-g;Sergio Gonzalez;1;1;0;6;6;23;0;1;2;2300
sergio-gomez;Sergio Gomez;2;0;0;4;8;22;0;1;4;1100
s-herrera;Sergio Herrera;4;0;0;0;3;0;0;0;0;000
sergio-mestre;Sergio Mestre;0;0;0;0;0;0;0;0;0;000
sergio-ruiz-1;Sergio Ruiz;0;0;0;0;0;0;0;0;0;000
sergio-vieira;Sergio Viera;0;0;0;0;0;0;0;0;0;000
seydouba-cisse;Seydouba Cisse;3;0;0;1;20;27;1;1;2;900
sheraldo-becker;Sheraldo Becker;1;1;0;9;13;8;0;0;0;800
siebe-van-der-heyden;Siebe Van der Heyden;0;0;0;0;0;2;0;0;0;000
stanis-idumbo-muzambo;Stanis Idumbo Muzambo;0;0;0;0;4;1;0;0;0;000
stanko-juric;Stanko Juric;5;1;1;0;7;35;0;0;0;700
stefan-bajcetic;Stefan Bajcetic;0;0;0;0;4;6;0;0;0;000
stipe-biuk;Stipe Biuk;0;0;0;0;0;0;0;0;0;000
stoichkov;Juan Diego Molina Martinez;1;0;0;5;16;9;0;0;1;900
dimitrievski;Stole Dimitrievski;1;0;0;0;0;0;0;0;0;000
suso;Jesus Joaquin Fernandez Saenz de la Torre;1;0;0;1;4;2;0;0;1;200
sebastien-haller;Sebastien Haller;0;0;0;7;5;4;0;0;0;000
tadeo-allende;Tadeo Allende;0;0;0;0;0;0;0;0;0;000
tajon-buchanan;Tajon Buchanan;0;0;0;2;2;3;0;0;0;000
take;Takefusa Kubo;5;0;0;4;44;14;0;0;1;280
takuma-asano;Takuma Asano;0;0;0;4;10;1;0;0;0;000
tamas-nikitscher;Tamas Nikitscher;1;0;0;0;1;5;0;0;0;500
nianzou-kouassi;Tanguy Nianzou;1;1;1;0;5;10;0;0;0;1000
tasos-douvikas;Tasos Douvikas;2;0;0;9;27;10;0;0;1;500
thiago-ojeda;Thiago Ojeda;1;0;0;0;0;1;0;0;0;100
courtois;Thibaut Courtois;0;0;0;0;0;0;0;0;0;000
thierno-barry-1;Thierno Barry;3;0;0;16;34;29;1;0;1;967
thierry-r;Thierry Rendall Correia;1;0;0;0;14;15;0;0;0;1500
lemar;Thomas Lemar;0;0;0;0;1;0;0;0;0;000
tomas-conechny;Tomas Conechny;4;0;0;4;10;23;0;0;2;575
toni-fernandez;Toni Fernandez;0;0;0;0;0;0;0;0;0;000
lato;Antonio Latorre Grueso;0;1;0;0;1;5;0;0;0;000
t-martinez;Toni Martinez;0;0;0;5;8;11;0;1;1;000
toni-villa;Laureano Antonio Villa Suarez;0;0;0;0;0;0;0;0;0;000
sadiq;Umar Sadiq;3;0;0;6;6;20;0;0;1;667
unai-egiluz;Unai Egiluz;0;0;0;0;0;0;0;0;0;000
unai-garcia;Unai Garcia;0;0;0;0;0;0;0;0;0;000
unai-gomez;Unai Gomez;1;0;0;0;13;8;0;0;1;800
unai-lopez;Unai Lopez;7;1;0;1;11;13;0;0;0;186
marrero;Unai Marrero;0;0;0;0;0;0;0;0;0;000
nunez-2;Unai Nunez;1;0;0;0;3;2;0;0;0;200
unai-simon;Unai Simon;0;0;0;0;0;0;0;0;0;000
gonzalez-de-zarate;Urko Gonzalez;2;0;0;0;0;3;0;0;0;150
valentin-rosier;Valentin Rosier;6;0;0;4;14;30;0;0;1;500
valentin-barco;Valentin Barco;0;0;0;0;5;7;0;0;2;000
valentin-pezzolesi;Valentin Pezzolesi;0;0;0;0;0;0;0;0;0;000
valery;Valery Fernandez;1;0;0;1;1;3;0;0;0;300
vedat-muriqi;Vedat Muriqi;1;2;0;14;26;19;1;1;4;1900
vicent-abril;Vicent Abril;0;0;0;0;0;0;0;0;0;000
guaita;Vicente Guaita;0;0;0;0;3;0;0;0;0;000
viktor-tsygankov;Viktor Tsyhankov;1;0;0;1;19;7;0;0;0;700
vini-jr;Vinicius Jose Paixao de Oliveira Junior;5;1;0;5;50;24;2;0;2;480
viti;Viti Rozada;4;0;0;0;18;20;0;0;2;500
vitor-roque;Vitor Hugo Roque Ferreira;4;0;0;5;30;30;2;0;0;750
vladyslav-krapyvtsov;Vladyslav Krapyvtsov;0;0;0;0;0;0;0;0;0;000
v-meseguer;Victor Meseguer;1;0;0;0;5;8;0;0;1;800
victor-munoz;Victor Munoz Villanueva;0;0;0;0;0;0;0;0;0;000
victor-puig;Victor Puig;0;0;0;0;0;0;0;0;0;000
walid-cheddira;Walid Cheddira;2;0;0;7;23;25;1;0;6;1250
warren-madrigal;Warren Madrigal;0;0;0;0;0;0;0;0;0;000
william-2;William Silva de Carvalho;0;0;0;0;0;4;0;0;0;000
williot-swedberg;Williot Swedberg;1;0;0;7;24;16;0;0;1;1600
willy-kambwala;Willy Kambwala;0;1;0;0;0;2;0;0;0;000
wojciech-szczesny;Wojciech Szczesny;0;0;0;0;0;0;0;0;0;000
xavier-pleguezuelo;Xavier Pleguezuelo;0;0;0;0;0;0;0;0;0;000
herrera-1;Yangel Herrera;7;1;0;2;37;44;1;0;0;629
yarek-gasiorowski;Yarek Gasiorowski;1;0;0;0;2;5;0;0;0;500
jesus-santiago;Jesus Santiago Perez;4;0;0;0;5;13;0;0;1;325
yeray-2;Yeray Alvarez;3;0;0;0;13;10;0;0;0;333
yeremy;Yeremy Pino;7;0;0;8;22;28;1;0;2;400
yoel-lago;Yoel Lago;0;0;0;0;1;1;0;0;0;000
youssef-lekhedim;Youssef Lekhedim;0;0;0;0;0;0;0;0;0;000
youssouf-sabaly;Youssouf Sabaly;1;0;0;1;7;13;0;0;1;1300
yuri-b;Yuri Berchiche;3;0;0;2;14;10;0;0;0;333
yvan-neyou;Yvan Neyou;10;0;0;0;41;22;0;0;1;220
yaser-asprilla;Yaser Asprilla;2;0;0;0;17;8;0;0;0;400
alex-b;Alex Baena;8;0;0;4;32;28;0;0;2;350
alejandro-gil;Alex Gil;0;0;0;0;0;0;0;0;0;000
alex-munoz;Alex Munoz;1;0;0;2;8;22;0;1;0;2200
a-remiro;Alex Remiro;0;0;0;0;3;0;0;0;0;000
a-sola;Alex Sola;4;0;0;7;26;24;0;0;3;600
alex-suarez;Alex Suarez;10;0;0;1;13;21;0;1;2;210
alex-valle;Alex Valle;0;0;0;0;0;0;0;0;0;000
alvaro-aceves;Alvaro Aceves;0;0;0;0;0;0;0;0;0;000
aguado-1;Alvaro Aguado;2;0;0;0;7;5;0;0;1;250
alvaro-cortes-1;Alvaro Cortes;0;0;0;0;0;0;0;0;0;000
alvaro-djalo;Alvaro Djalo;0;0;0;4;9;13;0;0;0;000
alvaro-fernandez;Alvaro Fernandez;2;0;0;0;2;0;0;0;0;000
alvaro-1;Alvaro Garcia;4;0;0;10;12;11;0;1;0;275
alvaro-killane;Alvaro Killane;0;0;0;0;0;0;0;0;0;000
odriozola;Alvaro Odriozola;1;0;0;0;1;2;0;0;0;200
alvaro-rodriguez-3;Alvaro Rodriguez;3;0;0;4;15;20;0;0;2;667
a-tejero;Alvaro Tejero;2;0;0;1;19;13;0;0;0;650
correa;Angel Correa;3;0;0;3;10;13;0;0;0;433
angel-f;Angel Fortuno;0;0;0;0;0;0;0;0;0;000
angel-ortiz;Angel Ortiz;0;0;0;0;6;6;0;0;1;000
aron-yaakobishvili;Aron Yaakobishvili;0;0;0;0;0;0;0;0;0;000
e-militao;Eder Gabriel Militao;2;0;0;0;8;18;0;0;0;900
i-lekue;Inigo Lekue;1;0;0;0;2;4;0;0;0;400
r-de-galarreta;Inigo Ruiz de Galarreta;4;0;0;0;11;24;0;0;0;600
de-marcos;Oscar De Marcos;0;0;0;0;5;11;0;0;1;000
mingueza;Oscar Mingueza;3;1;0;1;14;15;1;0;0;500
oscar-4;Oscar Rodriguez;4;1;0;1;15;12;1;0;1;300
oscar-trejo;Oscar Trejo;1;0;0;1;5;9;0;0;0;900
oscar-5;Oscar Valentin;2;0;0;0;24;40;0;0;4;2000
orjan-nyland;Ørjan Nyland;1;0;0;0;0;0;0;0;0;000
