ID;Jugador;CL;ENT;DUE;D;DA;PC;PCC;PLC;PH;GPT;GPTFA;GPTDA;GCPI;GCPD;CG;GABP
isi-2;Isi Palazon;59;20;218;182;36;598;471;23;8;012;004;008;012;000;000;000
ismael-bekhoucha;Ismael Bekhoucha;0;0;0;0;0;2;0;0;0;000;000;000;000;000;000;000
israel-dominguez;Israel Dominguez;0;0;2;1;1;1;1;0;0;000;000;000;000;000;000;000
israel-mora;Israel Mora;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
balliu;Ivan Balliu;0;10;64;36;28;262;186;11;0;000;000;000;000;000;000;000
cuellar;Ivan Cuellar;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
ivan-gil;Ivan Gil;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
ivan-jaime;Ivan Jaime;3;3;23;19;4;59;50;2;0;000;000;000;000;000;000;000
ivan-martin;Ivan Martin;0;24;127;113;14;1051;932;26;1;100;000;100;000;100;000;000
i-sanchez;Ivan Sanchez Aguayo;10;21;117;98;19;251;180;22;2;020;020;000;020;000;000;000
ivan-villar;Ivan Villar;0;0;2;0;2;102;75;5;0;000;000;000;000;000;000;000
inaki-pena;Ignacio Pena Sotorres;0;0;3;2;1;514;406;41;0;000;000;000;000;000;000;000
inaki-ruperez;Inaki Ruperez;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
williams;Inaki Williams;0;15;210;167;43;522;351;6;5;013;000;013;005;008;000;000
inigo-arguibide;Inigo Arguibide;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
i-martinez;Inigo Martinez;0;17;121;52;69;1774;1517;100;1;000;000;000;000;000;000;000
jackson-porozo;Jackson Porozo;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
jacobo-ramon;Jacobo Ramon;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
jailson;Jailson Marques Siqueira;0;7;40;23;17;354;310;8;0;000;000;000;000;000;000;000
mata;Jaime Mata;0;5;75;37;38;116;80;4;0;000;000;000;000;000;000;000
james-1;James Rodriguez;6;3;20;15;5;83;65;9;1;000;000;000;000;000;000;000
oblak;Jan Oblak;0;0;5;2;3;517;280;101;0;000;000;000;000;000;000;000
jan-salas;Jan Salas;0;1;4;3;1;15;12;0;0;000;000;000;000;000;000;000
cillessen;Jasper Cillessen;0;1;10;5;5;748;364;119;0;000;000;000;000;000;000;000
jastin-garcia;Antonino Jastin Garcia Lopez;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
domenech;Jaume Domenech;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
javi-galan;Javi Galan;0;32;166;135;31;466;388;11;1;000;000;000;000;000;000;000
javier-guerra;Javi Guerra;12;37;205;181;24;709;534;31;3;007;000;007;000;007;000;000
javi-hdez;Javi Hernandez;0;20;132;105;27;418;295;17;1;000;000;000;000;000;000;000
javi-llabres;Javi Llabres;0;0;4;3;1;20;18;1;0;000;000;000;000;000;000;000
javi-lopez-4;Javi Lopez;0;24;124;103;21;502;402;24;0;000;000;000;000;000;000;000
javi-martinez-2;Javi Martinez;0;0;0;0;0;9;9;0;0;000;000;000;000;000;000;000
javi-munoz;Javi Munoz;1;36;161;132;29;787;589;41;2;000;000;000;000;000;000;000
puado;Javi Puado;1;15;136;107;29;409;304;10;4;022;003;019;006;011;006;000
javier-rodriguez-1;Javi Rodriguez;0;39;141;90;51;1073;880;45;2;029;000;029;000;029;000;000
javier-serrano;Javi Serrano;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
javi-sanchez-1;Javi Sanchez de Felipe;0;20;101;44;57;775;620;47;0;020;020;000;000;020;000;020
manquillo;Javier Manquillo;0;7;39;25;14;364;327;2;1;000;000;000;000;000;000;000
javier-marton;Javier Marton;0;0;4;1;3;7;6;0;0;000;000;000;000;000;000;000
areso;Jesus Areso;0;33;152;128;24;659;495;29;0;000;000;000;000;000;000;000
j-navas;Jesus Navas;1;5;32;21;11;209;166;8;0;033;000;033;000;033;000;000
jesus-owono;Jesus Owono;0;1;4;3;1;129;28;44;1;000;000;000;000;000;000;000
jesus-rodriguez;Jesus Rodriguez;3;11;114;106;8;143;106;2;0;011;011;000;000;011;000;000
vallejo;Jesus Vallejo;0;0;1;0;1;14;12;0;0;000;000;000;000;000;000;000
j-vazquez-1;Jesus Vazquez;0;16;90;72;18;239;175;6;0;000;000;000;000;000;000;000
jhon-solis;Jhon Solis;0;8;52;46;6;240;215;4;1;100;000;100;000;100;000;000
jiri-letacek;Jiri Letacek;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
j-garcia;Joan Garcia;0;0;16;3;13;660;286;147;0;000;000;000;000;000;000;000
jordan;Joan Jordan;28;20;75;58;17;435;301;34;0;040;010;030;000;040;000;000
joaquin-panichelli;Joaquin Panichelli;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
casals;Joel Roca;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
j-carreras;Jofre Carreras;1;16;185;173;12;307;217;8;1;010;010;000;000;010;000;000
j-mojica;Johan Mojica;1;24;148;132;16;760;540;57;1;013;000;013;013;000;000;000
j-patrick;John Patrick;0;0;13;9;4;20;16;0;0;000;000;000;000;000;000;000
joao-cardoso;Johnny Cardoso;0;31;163;134;29;681;555;22;2;000;000;000;000;000;000;000
jon-aramburu;Jon Aramburu;0;76;248;189;59;836;655;18;0;000;000;000;000;000;000;000
jon-balda;Jon Balda;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
guridi;Jon Guridi;5;25;158;100;58;502;378;18;1;014;000;014;007;007;000;000
jon-magunacelaya;Jon Magunazelaia;0;1;6;3;3;13;7;0;1;000;000;000;000;000;000;000
jon-martin;Jon Martin;0;1;24;8;16;93;70;3;0;000;000;000;000;000;000;000
moncayola;Jon Moncayola;39;44;135;112;23;665;490;36;1;000;000;000;000;000;000;000
jon-ander-olasagasti;Jon Olasagasti;4;12;59;37;22;224;162;9;0;025;000;025;025;000;000;000
pacheco-3;Jon Pacheco;0;10;60;30;30;378;295;23;0;000;000;000;000;000;000;000
jonathan-bamba;Jonathan Bamba;1;12;104;88;16;325;263;6;3;000;000;000;000;000;000;000
jones-el-abdellaoui;Jones El Abdellaoui;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
joni-montiel;Joni Montiel;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
jorge-benito;Jorge Benito;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
herrando;Jorge Herrando;0;8;45;21;24;409;331;10;0;000;000;000;000;000;000;000
jorge-saenz;Jorge Saenz;0;20;89;48;41;478;365;36;0;050;000;050;000;050;000;000
de-frutos-1;Jorge de Frutos;0;25;210;185;25;431;311;6;2;013;000;013;000;013;000;000
aidoo-jr;Joseph Aidoo;0;4;9;7;2;170;137;7;0;000;000;000;000;000;000;000
jose-arnaiz;Jose Arnaiz;3;3;15;13;2;30;22;2;0;000;000;000;000;000;000;000
j-g-campana;Jose Campana;14;13;68;52;16;531;445;29;2;000;000;000;000;000;000;000
gaya;Jose Gaya;0;31;90;78;12;385;279;28;1;000;000;000;000;000;000;000
gragera;Jose Gragera;0;25;79;63;16;216;184;6;0;000;000;000;000;000;000;000
j-m-gimenez;Jose Gimenez;0;19;98;49;49;915;760;75;1;000;000;000;000;000;000;000
jose-angel-carmona;Jose Angel Carmona;0;54;202;164;38;1023;827;29;1;000;000;000;000;000;000;000
jose-angel-lopez;Jose Angel Lopez;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
joao-urbaez;Joao Urbaez;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
juan-bernat;Juan Bernat;2;14;51;36;15;121;96;0;0;000;000;000;000;000;000;000
j-berrocal;Juan Berrocal;0;11;63;26;37;272;186;20;0;000;000;000;000;000;000;000
juan-carlos-1;Juan Carlos Martin Corral;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
juan-cruz;Juan Cruz;14;20;142;125;17;383;265;16;5;019;010;010;019;000;000;000
juan-cruz-1;Juan Cruz Alvaro Armada;0;14;48;39;9;318;242;11;0;000;000;000;000;000;000;000
foyth;Juan Foyth;0;10;50;22;28;310;254;17;0;000;000;000;000;000;000;000
juan-herzog;Juan Herzog;0;7;39;12;27;304;241;19;0;000;000;000;000;000;000;000
iglesias;Juan Iglesias;0;59;240;186;54;545;282;42;0;000;000;000;000;000;000;000
juan-musso;Juan Musso;0;0;1;0;1;23;17;1;0;000;000;000;000;000;000;000
juan-soriano;Juan Soriano;0;1;4;4;0;165;42;36;0;000;000;000;000;000;000;000
juanlu-1;Juanlu Sanchez;0;22;82;59;23;309;263;2;0;040;000;040;010;030;000;000
juanmi;Juan Miguel Jimenez Lopez;0;14;68;54;14;133;97;2;0;000;000;000;000;000;000;000
juan-latasa;Juanmi Latasa;0;1;135;52;83;120;68;2;0;000;000;000;000;000;000;000
juanpe-rl;Juan Pedro Ramirez Lopez;0;8;42;16;26;481;388;34;0;000;000;000;000;000;000;000
juanpe-1;Juan Pedro Gil Bueno;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
jude-bellingham;Jude Bellingham;1;35;203;170;33;1040;871;44;12;023;000;023;003;013;006;000
julen-agirrezabala;Julen Agirrezabala;0;0;10;5;5;356;162;69;0;000;000;000;000;000;000;000
julen-lartitegi;Julen Lartitegi;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
kounde;Jules Kounde;0;49;187;145;42;1280;1086;41;5;017;000;017;008;008;000;000
julian-alvarez;Julian Alvarez;16;17;157;121;36;588;434;20;5;023;000;023;008;013;003;000
julian-chicco;Julian Chicco;0;8;28;20;8;86;66;3;0;000;000;000;000;000;000;000
juma-bah;Abdulai Juma Bah;0;10;77;33;44;405;307;23;0;000;000;000;000;000;000;000
justin-smith;Justin Smith;0;9;25;21;4;59;40;0;0;000;000;000;000;000;000;000
karl-hein;Karl Hein;0;0;10;3;7;848;441;158;0;000;000;000;000;000;000;000
kelechi-iheanacho;Kelechi Iheanacho;0;1;27;17;10;79;58;1;0;000;000;000;000;000;000;000
kenedy;Robert Kenedy Nunes do Nascimento;0;0;2;2;0;2;1;0;0;000;000;000;000;000;000;000
kike-barja;Kike Barja;4;3;32;25;7;51;40;0;0;000;000;000;000;000;000;000
kike-g;Kike Garcia;0;9;255;116;139;360;232;13;4;034;000;034;014;010;010;000
kike-1;Kike Perez;18;37;161;133;28;521;394;34;2;014;000;014;007;007;000;000
kike-salas;Kike Salas;0;21;105;51;54;749;571;27;0;000;000;000;000;000;000;000
kiko-femenia;Kiko Femenia;0;37;124;110;14;974;841;37;1;000;000;000;000;000;000;000
kim-min-su;Min-Su Kim;0;1;6;5;1;10;9;0;0;000;000;000;000;000;000;000
kirian;Kirian Rodriguez;6;33;139;109;30;1177;978;44;8;000;000;000;000;000;000;000
koke-5;Jorge Iglesias Gonzalez;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
koke;Jorge Resurreccion Merodio;4;37;120;103;17;1086;911;45;2;017;000;017;000;017;000;000
kylian-mbappe-lottin;Kylian Mbappe;4;8;209;204;5;748;609;34;4;022;004;018;001;020;000;000
ladislav-krejci-ii;Ladislav Krejci;0;15;91;52;39;1273;1112;45;0;025;013;013;025;000;000;000
gonzalo-aguilar;Lalo Aguilar;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
lamine-yamal;Lamine Yamal Nasraoui Ebana;5;27;293;292;1;737;550;18;16;009;004;006;008;002;000;000
leandro-antonetti;Leandro Antonetti;0;0;0;0;0;1;1;0;0;000;000;000;000;000;000;000
cabrera;Leandro Cabrera;0;30;145;61;84;886;580;75;1;029;000;029;014;000;014;000
leo-1;Leo Roman;0;0;1;1;0;158;45;47;0;000;000;000;000;000;000;000
llorenc-serred;Llorenc Serred;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
logan-costa;Logan Evans Costa;0;25;86;39;47;916;736;62;1;022;000;022;000;000;022;000
lorenzo-aguado-herrera;Lorenzo Aguado Herrera;0;0;1;1;0;0;0;0;0;000;000;000;000;000;000;000
loic-bade;Loic Bade;0;36;139;79;60;1161;925;77;1;010;010;000;000;010;000;000
luca-lohr;Luca Lohr;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
luca-de-la-torre;Luca de la Torre;0;0;3;2;1;5;4;0;0;000;000;000;000;000;000;000
lucas-alcazar-moreno;Lucas Alcazar;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
lucas-garcia;Lucas Garcia Madrigal;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
l-ocampos;Lucas Ocampos;1;3;25;18;7;82;56;4;0;000;000;000;000;000;000;000
lucas-rosa;Lucas Oliveira Rosa;0;53;188;160;28;642;492;22;4;000;000;000;000;000;000;000
torro;Lucas Torro;0;47;327;174;153;926;657;46;0;027;000;027;000;018;009;000
lucas-v;Lucas Vazquez;14;35;127;114;13;895;785;25;1;014;000;014;014;000;000;000
lucien-agoume;Lucien Agoume;0;32;130;84;46;661;523;22;2;000;000;000;000;000;000;000
l-milla;Luis Milla;69;40;201;148;53;822;617;54;4;006;000;006;000;006;000;000
l-perez;Luis Perez;0;34;137;94;43;717;526;51;2;000;000;000;000;000;000;000
l-rioja;Luis Rioja;38;24;198;169;29;636;469;23;3;031;006;025;031;000;000;000
luiz-junior-1;Luiz Lucio Reis Junior;0;0;3;1;2;140;68;29;0;000;000;000;000;000;000;000
modric;Luka Modric;52;14;82;69;13;1050;888;68;8;020;010;010;010;010;000;000
luka;Luka Romero;4;4;25;19;6;39;31;0;0;000;000;000;000;000;000;000
luka-sucic;Luka Sucic;0;21;149;112;37;670;543;24;4;005;005;000;005;000;000;000
luken-beitia;Luken Beitia;0;1;2;1;1;5;4;1;0;000;000;000;000;000;000;000
m-sylla;Mamadou Sylla;0;3;121;46;75;162;104;4;0;021;000;021;000;021;000;000
manu-bueno;Manu Bueno;0;4;13;12;1;46;41;1;0;025;025;000;025;000;000;000
manu-fuster;Manu Fuster;14;13;86;74;12;333;270;14;2;022;011;011;000;022;000;000
manu-gonzalez;Manuel Gonzalez Pallares;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
morlanes;Manu Morlanes;1;32;97;75;22;512;437;20;2;000;000;000;000;000;000;000
m-sanchez;Manu Sanchez;4;46;167;139;28;484;328;17;0;000;000;000;000;000;000;000
marash-kumbulla;Marash Kumbulla;0;35;179;100;79;852;662;54;0;033;000;033;000;017;017;000
bartra;Marc Bartra;0;15;108;49;59;683;475;63;2;020;000;020;000;000;020;000
marc-bernal;Marc Bernal;0;8;28;21;7;160;139;9;0;000;000;000;000;000;000;000
marc;Marc Cardona;1;1;14;10;4;32;27;1;0;000;000;000;000;000;000;000
marc-casado;Marc Casado;0;38;150;122;28;1223;1066;32;4;000;000;000;000;000;000;000
marc-domenech;Marc Domenech;0;0;17;7;10;20;14;0;0;000;000;000;000;000;000;000
marc-roca;Marc Roca;1;20;78;60;18;526;435;26;0;025;013;013;025;000;000;000
marc-vidal;Marc Vidal;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
ter-stegen;Marc-Andre ter Stegen;0;0;4;2;2;172;134;21;0;000;000;000;000;000;000;000
marco-de-las-sias;Marco de Las Sias;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
marcos-alonso;Marcos Alonso;11;21;154;78;76;1322;1117;64;1;000;000;000;000;000;000;000
marcos-andre;Marcos Andre de Sousa Mendonca;0;6;178;95;83;179;105;11;2;008;000;008;000;008;000;000
m-llorente;Marcos Llorente;0;37;119;97;22;728;616;18;0;025;013;013;000;025;000;000
marcao;Marcos do Nascimento Teixeira;0;9;49;30;19;260;224;6;0;000;000;000;000;000;000;000
mario-maroto;Mario Maroto;0;0;4;2;2;15;11;0;0;000;000;000;000;000;000;000
mario-martin;Mario Martin;1;42;220;175;45;579;476;28;2;000;000;000;000;000;000;000
dmitrovic;Marko Dmitrovic;0;1;15;7;8;590;102;130;0;000;000;000;000;000;000;000
maroan-sannadi;Maroan Sannadi;0;0;26;22;4;32;23;1;1;020;000;020;000;020;000;000
martin-cuellar;Martin Cuellar;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
valjent;Martin Valjent;0;15;91;39;52;798;631;56;0;000;000;000;000;000;000;000
martin-conde;Martin Conde;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
martin-tejon;Martin Tejon;0;2;15;12;3;25;20;0;0;000;000;000;000;000;000;000
zubimendi;Martin Zubimendi;1;55;217;154;63;1255;992;63;1;009;000;009;009;000;000;000
marvin-1;Marvin Park;0;12;64;51;13;211;159;10;0;000;000;000;000;000;000;000
mateo-flores;Mateo Flores;0;3;12;10;2;58;44;2;0;000;000;000;000;000;000;000
mateo-mejia;Mateo Mejia;0;0;2;1;1;1;0;0;0;000;000;000;000;000;000;000
mateu-morey;Mateu Morey;0;9;50;43;7;178;143;6;0;000;000;000;000;000;000;000
matija-nastasic;Matija Nastasic;0;20;89;46;43;666;506;42;0;050;000;050;000;000;050;000
matias-arbol;Matias Arbol;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
m-arambarri;Mauro Arambarri;1;25;204;124;80;483;332;26;2;024;004;020;004;016;004;004
max-aarons;Max Aarons;0;1;3;3;0;12;10;1;0;000;000;000;000;000;000;000
maximiliano-caufriez;Maximiliano Caufriez;0;1;10;3;7;14;10;1;0;000;000;000;000;000;000;000
miguel-3;Miguel Gutierrez;18;31;151;136;15;913;778;30;3;005;000;005;005;000;000;000
miguel-2;Miguel de la Fuente;0;14;237;124;113;196;111;4;4;005;000;005;000;005;000;000
m-morro;Miguel Angel Morro;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
mihailo-ristic;Mihailo Ristic;0;3;28;24;4;89;64;5;0;000;000;000;000;000;000;000
mika-marmol;Mika Marmol;0;37;112;87;25;800;611;39;0;000;000;000;000;000;000;000
mikel-jauregizar;Mikel Jauregizar;18;54;216;178;38;685;535;46;4;018;009;009;009;009;000;000
oyarzabal;Mikel Oyarzabal;0;15;144;69;75;325;228;6;2;019;000;019;014;000;005;000
vesga;Mikel Vesga;0;18;78;53;25;407;316;25;2;000;000;000;000;000;000;000
moi-gomez;Moi Gomez;2;11;73;55;18;372;298;12;0;000;000;000;000;000;000;000
diakhaby;Mouctar Diakhaby;0;1;7;3;4;29;19;2;0;025;000;025;000;025;000;000
moussa-diarra-1;Moussa Diarra;0;28;149;95;54;615;489;31;0;000;000;000;000;000;000;000
munir;Munir El Haddadi;1;11;99;73;26;131;98;0;1;025;013;013;013;000;013;000
nabil-aberdin;Nabil Aberdin;0;6;36;23;13;60;29;7;0;000;000;000;000;000;000;000
fekir;Nabil Fekir;8;3;26;24;2;72;60;2;1;000;000;000;000;000;000;000
nacho-vidal;Nacho Vidal;0;2;16;12;4;35;24;3;0;000;000;000;000;000;000;000
naci-unuvar;Naci Unuvar;0;2;5;5;0;16;11;1;0;000;000;000;000;000;000;000
nahuel-molina;Nahuel Molina;9;30;101;85;16;677;529;21;1;000;000;000;000;000;000;000
nahuel-tenaglia;Nahuel Tenaglia;0;64;230;164;66;603;403;34;0;007;000;007;000;000;007;000
naim-garcia;Naim Garcia;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
natan;Natan Bernardo de Souza;0;24;109;45;64;761;640;33;0;000;000;000;000;000;000;000
nayef-aguerd;Nayef Aguerd;0;30;163;73;90;1186;968;73;0;000;000;000;000;000;000;000
gudelj;Nemanja Gudelj;23;31;134;74;60;1069;906;34;1;000;000;000;000;000;000;000
nicolas-serrano;Nico Serrano;5;1;21;19;2;31;24;0;0;000;000;000;000;000;000;000
williams-jr;Nicholas Williams Arthuer;37;24;249;230;19;426;332;6;0;010;000;010;000;010;000;000
nicolas-pepe;Nicolas Pepe;4;6;88;66;22;320;262;8;3;005;000;005;000;005;000;000
noah-darvich;Noah Darvich;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
nobel-mendy;Nobel Mendy;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
oier-gastesi;Oier Gastesi;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
o-sancet-1;Oihan Sancet;0;10;139;121;18;455;365;20;5;039;006;033;003;027;009;000
oliver-mcburnie;Oliver McBurnie;0;9;181;75;106;271;186;2;0;000;000;000;000;000;000;000
omar-alderete;Omar Alderete;0;29;199;87;112;772;417;107;3;000;000;000;000;000;000;000
omar-1;Omar El Hilali;0;86;231;189;42;800;568;67;1;000;000;000;000;000;000;000
mascarell;Omar Mascarell;0;21;114;71;43;572;455;41;0;000;000;000;000;000;000;000
omar-sadik;Omar Sadik;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
oriol-romeu;Oriol Romeu;0;29;108;86;22;652;555;35;1;000;000;000;000;000;000;000
orri-oskarsson;Orri Oskarsson;0;4;79;28;51;129;73;1;0;023;000;023;008;015;000;000
pablo-barrios-rivas;Pablo Barrios;0;29;152;118;34;937;784;35;3;000;000;000;000;000;000;000
pablo-busto-1;Pablo Busto;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
pablo-duran;Pablo Duran;1;10;102;78;24;221;155;8;0;029;014;014;000;029;000;000
p-fornals;Pablo Fornals;23;11;92;65;27;513;388;26;7;010;000;010;000;010;000;000
pablo-garcia-5;Pablo Garcia;0;0;2;2;0;7;4;1;0;000;000;000;000;000;000;000
pablo-ibanez;Pablo Ibanez;1;11;99;69;30;279;210;7;1;000;000;000;000;000;000;000
maffeo;Pablo Maffeo;0;37;162;137;25;419;282;27;3;000;000;000;000;000;000;000
pablo-marin;Pablo Marin;0;9;59;41;18;120;84;4;1;000;000;000;000;000;000;000
pablo-rivera;Pablo Rivera;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
pablo-torre;Pablo Torre;8;5;34;27;7;160;133;2;1;075;050;025;025;050;000;025
pablo-valencia;Pablo Valencia;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
papa-dame-ba;Papa Dame Ba;0;1;9;9;0;12;5;0;0;000;000;000;000;000;000;000
pape-alassane-gueye;Pape Gueye;2;43;198;155;43;781;572;61;6;007;007;000;007;000;000;000
pathe-ciss;Pathe Ciss;0;32;175;126;49;621;497;29;4;020;000;020;000;010;010;000
pau-cabanes-de-la-torre;Pau Cabanes;1;5;50;43;7;109;85;1;1;033;000;033;000;033;000;000
pau-cubarsi;Pau Cubarsi;0;23;144;56;88;2039;1817;80;3;000;000;000;000;000;000;000
pau-lopez;Pau Lopez;0;0;1;0;1;22;12;4;0;000;000;000;000;000;000;000
pau-navarro;Pau Navarro;0;15;48;38;10;306;265;15;0;000;000;000;000;000;000;000
pau-victor;Pau Victor;0;1;33;30;3;93;74;2;0;029;014;014;014;014;000;000
paulo-gazzaniga;Paulo Gazzaniga;0;1;9;8;1;770;533;82;0;000;000;000;000;000;000;000
pedri;Pedro Gonzalez Lopez;23;38;175;168;7;1468;1208;82;17;031;008;023;015;015;000;000
pedro-aleman;Pedro Aleman;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
pedro-diaz;Pedro Diaz;5;10;41;34;7;182;153;4;1;000;000;000;000;000;000;000
pedro-ortiz;Pedro Ortiz;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
peio-canales;Peio Canales;3;2;8;7;1;27;22;1;0;000;000;000;000;000;000;000
pejino;Francisco Jesus Crespo Garcia;0;1;2;2;0;6;6;0;0;000;000;000;000;000;000;000
pelayo-fernandez;Pelayo Fernandez;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
chavarria-1;Pep Chavarria;0;31;123;91;32;735;589;26;0;000;000;000;000;000;000;000
pepelu;Jose Luis Garcia Vaya;60;33;135;97;38;903;689;72;2;010;000;010;000;010;000;000
peque-1;Gerard Fernandez Castellano;3;9;110;83;27;233;182;8;4;000;000;000;000;000;000;000
pere-joan;Pere Garcia;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
pere-milla;Pere Milla;3;3;39;32;7;86;49;3;3;000;000;000;000;000;000;000
peter;Peter Federico Gonzalez Carmona;0;7;59;41;18;67;49;2;0;000;000;000;000;000;000;000
pol-lozano;Pol Lozano;10;41;156;137;19;569;445;36;3;000;000;000;000;000;000;000
pol-tristan;Pol Tristan;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
portu;Cristian Portugues Manzanera;8;7;31;22;9;82;69;0;0;000;000;000;000;000;000;000
rafa-mir;Rafa Mir;0;7;43;26;17;59;42;1;0;000;000;000;000;000;000;000
rafael-bauza;Rafael Bauza;0;5;23;18;5;54;44;2;1;000;000;000;000;000;000;000
rafa-romero;Rafael Romero;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
r-terrats;Ramon Terrats;4;3;51;39;12;109;78;7;1;000;000;000;000;000;000;000
ramon-martinez;Ramon Martinez;0;0;2;1;1;10;9;0;0;000;000;000;000;000;000;000
nteka;Randy Nteka;0;10;151;79;72;171;108;2;0;025;000;025;025;000;000;000
raphinha;Raphael Dias Belloli;108;29;184;174;10;880;648;37;7;022;003;019;017;005;000;000
rayane-belaid;Rayane Belaid;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
r-albiol;Raul Albiol;0;10;74;29;45;811;683;44;1;000;000;000;000;000;000;000
raul;Raul Asencio;0;13;67;42;25;556;501;16;1;000;000;000;000;000;000;000
raul-chasco;Raul Chasco;0;4;12;12;0;39;21;5;1;000;000;000;000;000;000;000
raul-4;Raul Garcia;0;9;84;56;28;128;88;1;0;014;007;007;000;007;007;000
raul-jimenez-1;Raul Jimenez;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
raul-martinez-1;Raul Martinez;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
raul-moro;Raul Moro;23;14;145;130;15;325;219;19;3;020;007;013;000;013;007;000
r-d-t;Raul de Tomas;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
reinildo;Reinildo Isnard Mandava;0;17;90;67;23;487;393;14;0;000;000;000;000;000;000;000
tapia-1;Renato Tapia;0;34;153;120;33;617;446;38;3;017;017;000;000;017;000;000
ricard-artero;Ricard Artero;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
ricardo-rodriguez-1;Ricardo Rodriguez;0;19;66;42;24;332;270;4;0;000;000;000;000;000;000;000
robert-lewandowski;Robert Lewandowski;0;7;167;114;53;380;273;11;2;032;002;030;008;021;003;000
navarro-2;Robert Navarro;7;29;160;147;13;406;318;9;5;008;000;008;000;008;000;000
roberto-fernandez-2;Roberto Fernandez;0;4;71;42;29;79;48;1;0;100;000;100;000;050;050;000
lopez-alcaide;Roberto Lopez;11;7;36;28;8;177;137;9;0;000;000;000;000;000;000;000
le-normand;Robin Le Normand;0;17;106;62;44;716;624;20;0;000;000;000;000;000;000;000
rodri-3;Rodrigo Sanchez Rodriguez;3;2;17;15;2;59;49;2;0;000;000;000;000;000;000;000
rodrigo-abajas;Rodrigo Abajas;0;3;9;8;1;20;11;0;0;000;000;000;000;000;000;000
de-paul;Rodrigo De Paul;10;17;114;106;8;1085;845;64;20;038;025;013;000;038;000;000
riquelme;Rodrigo Riquelme;8;8;50;43;7;179;156;2;0;000;000;000;000;000;000;000
rodrygo;Rodrygo Silva de Goes;49;10;139;123;16;796;723;7;1;019;003;016;003;016;000;000
romain-perraud;Romain Perraud;0;27;150;131;19;635;503;13;0;013;013;000;000;013;000;000
r-araujo;Ronald Araujo;0;1;23;5;18;196;172;9;0;000;000;000;000;000;000;000
ruben-garcia;Ruben Garcia;38;37;176;128;48;674;489;44;0;025;013;013;013;013;000;013
