ID;Jugador;BLOQ;INTER;R;D;EE;EF;JUH;DE;DF;DAE;DAF
marcao;Marcos do Nascimento Teixeira;3;3;16;14;5;2;0;25;13;10;4
mario-maroto;Mario Maroto;0;2;1;1;0;0;0;2;2;1;1
mario-martin;Mario Martín;1;2;21;5;8;7;0;36;35;4;3
dmitrovic;Marko Dmitrovic;0;0;24;4;0;0;0;2;0;1;0
valjent;Martin Valjent;2;4;14;31;2;2;0;13;9;6;5
martin-tejon;Martín Tejón;0;0;4;0;0;2;0;5;10;0;3
zubimendi;Martín Zubimendi;3;11;29;19;11;10;0;50;26;17;9
marvin-1;Marvin Olawale Akinlabi Park;1;5;24;11;5;5;0;21;28;2;6
mateo-flores;Mateo Flores;0;0;0;0;0;0;0;0;0;0;0
mateo-mejia;Mateo Mejía;0;0;0;0;0;0;0;2;0;1;0
mateu-morey;Mateu Morey;0;0;0;0;0;0;0;0;0;0;0
matija-nastasic;Matija Nastasic;8;5;8;17;3;0;0;10;9;4;4
matias-arbol;Matías Árbol;0;0;0;0;0;0;0;0;0;0;0
m-arambarri;Mauro Arambarri;1;2;17;11;4;4;0;30;39;13;17
maximiliano-caufriez;Maximiliano Caufriez;0;0;0;0;0;0;0;0;0;0;0
miguel-3;Miguel Gutiérrez;1;8;44;9;11;6;0;34;32;3;4
miguel-2;Miguel de la Fuente;0;1;7;2;1;1;0;16;46;4;23
m-morro;Miguel Ángel Morro;0;0;0;0;0;0;0;0;0;0;0
mika-marmol;Mika Mármol;2;8;15;15;4;8;0;16;15;2;5
mikel-jauregizar;Mikel Jauregizar;1;5;21;2;9;9;0;29;31;4;4
oyarzabal;Mikel Oyarzabal;0;0;9;2;0;2;0;11;25;4;14
vesga;Mikel Vesga;0;6;21;4;3;2;0;9;21;2;3
moi-gomez;Moi Gómez;0;5;20;3;3;4;0;18;17;3;3
moussa-diarra-1;Moussa Diarra;0;4;11;2;7;3;0;22;19;8;4
munir;Munir El Haddadi;0;0;7;0;2;1;0;10;15;2;6
nabil-aberdin;Nabil Aberdin;0;0;8;5;4;1;0;23;8;10;2
fekir;Nabil Fekir;0;0;3;0;2;1;0;10;16;0;2
nacho-vidal;Nacho Vidal;0;0;4;3;0;2;0;5;6;2;1
naci-unuvar;Naci Ünüvar;0;0;0;0;0;0;0;1;0;0;0
nahuel-molina;Nahuel Molina;0;4;12;14;4;7;0;22;12;5;3
nahuel-tenaglia;Nahuel Tenaglia;2;8;16;21;9;10;0;34;28;7;13
natan;Natan Bernardo de Souza;5;9;19;31;6;2;0;37;16;26;11
nayef-aguerd;Nayef Aguerd;2;6;20;14;6;2;0;23;13;9;10
gudelj;Nemanja Gudelj;3;8;13;18;6;5;0;24;17;10;12
nicolas-serrano;Nico Serrano;0;0;0;0;0;0;0;0;0;0;0
williams-jr;Nicholas Williams Arthuer;0;1;16;1;4;4;0;29;36;3;3
nicolas-pepe;Nicolas Pépé;1;3;14;2;0;3;0;21;26;6;7
nobel-mendy;Nobel Mendy;0;0;0;0;0;0;0;0;0;0;0
oier-gastesi;Oier Gastesi;0;0;0;0;0;0;0;0;0;0;0
o-sancet-1;Oihan Sancet;0;2;26;3;1;2;0;18;28;1;2
oliver-mcburnie;Oliver McBurnie;1;3;9;6;4;1;0;46;56;27;30
omar-alderete;Omar Alderete;6;6;28;45;8;4;0;47;29;31;17
omar-1;Omar El Hilali;2;9;28;38;17;8;0;51;34;13;11
mascarell;Omar Mascarell;5;8;25;18;4;6;0;20;18;4;5
omar-sadik;Omar Sadik;0;0;0;0;0;0;0;0;0;0;0
oriol-romeu;Oriol Romeu;2;2;16;0;7;5;0;17;17;1;3
orri-oskarsson;Orri Óskarsson;0;0;2;1;2;0;0;7;17;5;13
pablo-barrios-rivas;Pablo Barrios;1;7;24;5;5;4;0;25;23;8;3
pablo-duran;Pablo Durán;1;2;8;2;2;1;0;8;11;2;4
p-fornals;Pablo Fornals;0;7;27;3;7;3;0;30;29;11;2
pablo-ibanez;Pablo Ibáñez;3;8;22;7;3;4;0;24;27;11;10
maffeo;Pablo Maffeo;2;4;14;14;7;6;0;34;22;4;3
pablo-marin;Pablo Marín;0;0;6;0;1;0;0;5;4;2;2
pablo-rivera;Pablo Rivera;0;0;0;0;0;0;0;0;0;0;0
pablo-torre;Pablo Torre;0;1;8;2;4;1;0;11;12;1;3
pape-alassane-gueye;Pape Gueye;0;7;27;10;6;6;0;24;19;2;5
pathe-ciss;Pathé Ciss;3;5;25;14;3;3;0;23;19;8;4
pau-cabanes-de-la-torre;Pau Cabanes De La Torre;0;0;0;0;0;0;0;0;1;0;0
pau-cubarsi;Pau Cubarsí;1;3;17;22;4;1;0;22;23;15;12
pau-lopez;Pau López;0;0;0;0;0;0;0;0;0;0;0
pau-navarro;Pau Navarro;0;0;0;4;0;0;0;0;0;0;0
pau-victor;Pau Víctor;1;1;11;3;1;0;0;8;13;0;0
paulo-gazzaniga;Paulo Gazzaniga;0;0;57;3;1;0;0;2;0;0;0
pedri;Pedro González López;1;6;43;5;9;6;0;35;25;0;2
pedro-diaz;Pedro Díaz;0;1;4;0;1;0;0;1;2;0;1
pedro-ortiz;Pedro Ortiz;0;0;0;0;0;0;0;0;0;0;0
peio-canales;Peio Canales;0;1;3;1;1;0;0;2;1;0;0
pejino;Francisco Jesús Crespo;0;0;2;0;1;0;0;1;1;0;0
pelayo-fernandez;Pelayo Fernández;0;0;0;0;0;0;0;0;0;0;0
chavarria-1;Pep Chavarría;1;5;21;8;5;0;0;15;9;6;0
pepelu;José Luis García Vayá;2;2;44;12;9;6;0;34;38;11;10
peque-1;Gerard Fernández Castellano;0;3;15;0;2;3;0;21;42;2;12
pere-milla;Pere Milla;2;1;6;1;1;2;0;9;14;0;1
peter;Peter Federico González Carmona;0;0;7;1;1;1;0;7;11;3;4
pol-lozano;Pol Lozano;2;1;19;4;9;4;0;17;27;2;5
portu;Cristian Portugués Manzanera;0;0;7;1;2;1;0;9;4;1;1
rafa-mir;Rafa Mir;0;0;1;5;3;3;0;11;17;3;6
rafael-bauza;Rafael Bauza;0;0;0;0;0;0;0;0;0;0;0
r-terrats;Ramon Terrats;1;1;7;3;3;0;0;6;8;2;1
nteka;Randy Nteka;1;1;7;3;2;2;0;19;31;12;18
raphinha;Raphael Dias Belloli;0;2;31;6;6;6;0;33;27;1;1
r-albiol;Raúl Albiol;6;2;12;37;2;0;0;17;7;14;3
raul-chasco;Raúl Chasco;0;1;1;1;1;0;0;1;5;0;0
raul-4;Raúl García;0;0;2;2;2;0;0;16;20;6;3
raul-jimenez-1;Raúl Jiménez;0;0;0;0;0;0;0;0;0;0;0
raul-martinez-1;Raúl Martínez;0;0;0;0;0;0;0;0;0;0;0
raul-moro;Raúl Moro;0;6;25;2;6;2;0;32;35;3;4
r-d-t;Raúl de Tomás;0;0;0;0;0;0;0;0;0;0;0
reinildo;Reinildo Isnard Mandava;3;8;25;16;5;4;0;20;16;3;4
tapia-1;Renato Tapia;1;2;21;13;6;7;0;23;21;3;6
ricardo-rodriguez-1;Ricardo Rodríguez;0;3;18;11;7;2;0;15;11;2;4
robert-lewandowski;Robert Lewandowski;0;1;22;5;1;3;0;32;27;7;9
navarro-2;Robert Navarro;0;6;23;1;5;1;0;24;22;1;1
lopez-alcaide;Roberto López;0;1;22;5;4;2;0;12;16;2;4
le-normand;Robin Le Normand;2;2;23;24;8;3;0;30;25;11;8
rodri-3;Rodrigo Sánchez Rodríguez;1;1;10;1;1;1;0;6;11;0;2
rodrigo-abajas;Rodrigo Abajas;0;0;0;0;0;0;0;0;0;0;0
de-paul;Rodrigo De Paul;0;1;21;5;3;1;0;16;15;1;1
riquelme;Rodrigo Riquelme;0;1;11;2;2;1;0;10;13;3;2
rodrygo;Rodrygo Silva de Goes;1;0;15;1;4;2;0;33;27;3;5
romain-perraud;Romain Perraud;0;4;24;14;4;5;0;25;33;2;8
ruben-garcia;Rubén García;1;5;31;9;9;2;0;27;33;6;9
r-pena;Rubén Peña;0;1;7;3;0;4;0;12;21;3;4
rui-silva;Rui Tiago Dantas da Silva;0;0;73;6;0;0;0;2;1;0;0
sanchez-1;Salvi Sánchez;0;0;0;0;0;0;0;0;0;0;0
samuel-lino;Samuel Dias Lino;1;4;29;3;3;6;0;19;30;1;5
samu-3;Samuel de Almeida Costa;3;8;41;30;14;13;0;70;57;23;13
sandro;Sandro Ramírez;0;8;10;4;5;1;0;19;16;2;1
santi-c-v;Santi Comesaña;5;8;44;6;11;5;0;32;44;5;9
santiago-mourino;Santiago Mouriño;0;4;15;9;8;3;0;20;13;5;5
saul-1;Saúl Ñíguez;1;2;14;4;6;3;0;18;21;4;5
scott-mckenna;Scott McKenna;5;0;14;17;3;1;0;14;4;10;2
sebastian-john-wade-gardiner;Sebas Wade;0;0;0;0;0;0;0;0;0;0;0
selim-amallah;Selim Amallah;0;5;25;1;6;4;0;32;34;2;2
sergi-altimira;Sergi Altimira;0;2;29;4;4;2;0;19;19;3;5
sergi-canos;Sergi Canós;0;2;12;1;4;1;0;10;14;2;3
sergi-cardona;Sergi Cardona;2;8;28;28;13;7;0;38;31;10;5
s-darder;Sergi Darder;0;2;26;5;6;5;0;29;25;5;1
sergi-dominguez;Sergi Domínguez;0;3;8;7;1;0;0;2;5;1;3
sergi-guardiola;Sergi Guardiola;0;0;2;1;1;1;0;5;2;0;0
s-gomez;Sergi Gómez;6;5;6;20;2;1;0;9;13;5;11
camello;Sergio Camello;1;3;11;9;0;3;0;18;31;7;10
s-carreira;Sergio Carreira;0;1;9;7;4;2;0;9;13;0;3
sergio-g;Sergio González;5;14;23;45;10;3;0;38;34;19;24
sergio-gomez;Sergio Gómez;1;5;42;5;11;7;0;33;31;5;10
s-herrera;Sergio Herrera;0;0;86;12;0;1;0;1;0;0;0
sergio-mestre;Sergio Mestre;0;0;0;0;0;0;0;0;0;0;0
seydouba-cisse;Seydouba Cissé;0;4;44;7;10;3;0;36;28;7;4
sheraldo-becker;Sheraldo Becker;0;1;10;7;1;0;0;18;13;6;6
siebe-van-der-heyden;Siebe Van der Heyden;0;0;0;0;0;0;0;0;0;0;0
stanis-idumbo-muzambo;Stanis Idumbo Muzambo;0;1;1;0;1;0;0;2;1;0;0
stanko-juric;Stanko Juric;4;8;30;19;10;9;0;35;36;10;8
stipe-biuk;Stipe Biuk;0;0;0;0;0;0;0;0;0;0;0
stoichkov;Juan Diego Molina Martínez;0;1;29;5;7;5;0;31;37;5;12
dimitrievski;Stole Dimitrievski;0;0;0;0;0;0;0;0;0;0;0
suso;Jesús Joaquín Fernández Sáenz de la Torre;0;0;7;0;0;1;0;9;9;0;0
sebastien-haller;Sébastien Haller;0;0;8;7;0;1;0;26;22;22;13
tadeo-allende;Tadeo Allende;0;0;0;0;0;0;0;0;0;0;0
take;Takefusa Kubo;1;3;31;2;3;4;0;44;59;0;6
takuma-asano;Takuma Asano;0;2;15;3;3;2;0;14;13;2;4
nianzou-kouassi;Tanguy Nianzou;0;8;7;23;5;2;0;28;10;15;3
tasos-douvikas;Tasos Douvikas;2;3;9;5;1;4;0;33;31;7;13
courtois;Thibaut Courtois;0;1;70;7;0;0;0;5;0;5;0
thierno-barry-1;Thierno Barry;0;0;11;4;0;1;0;35;43;22;17
thierry-r;Thierry Rendall Correia;1;4;31;12;14;7;0;44;34;4;6
lemar;Thomas Lemar;0;0;0;0;0;0;0;0;0;0;0
tomas-conechny;Tomás Conechny;1;3;22;3;2;2;0;16;30;7;7
toni-fernandez;Toni Fernández;0;0;0;0;0;0;0;0;0;0;0
lato;Antonio Latorre Grueso;0;2;8;7;4;1;0;7;10;2;0
t-martinez;Toni Martínez;1;0;12;4;2;1;0;29;31;22;24
toni-villa;Laureano Antonio Villa Suárez;0;0;0;0;0;0;0;0;0;0;0
sadiq;Umar Sadiq;1;1;5;2;1;1;0;15;24;7;10
unai-egiluz;Unai Egiluz;0;0;0;0;0;0;0;0;0;0;0
unai-garcia;Unai García;0;0;0;0;0;0;0;0;0;0;0
unai-gomez;Unai Gómez;0;0;9;4;1;0;0;25;26;8;11
unai-lopez;Unai López;1;10;39;6;3;2;0;18;21;3;5
marrero;Unai Marrero;0;0;0;0;0;0;0;0;0;0;0
nunez-2;Unai Núñez;2;11;9;9;1;0;0;7;4;3;2
gonzalez-de-zarate;Urko González;1;0;0;0;0;0;0;0;5;0;2
valentin-rosier;Valentin Rosier;1;11;30;31;23;4;0;55;40;10;5
valentin-barco;Valentín Barco;0;2;14;2;8;6;0;21;21;0;2
valentin-pezzolesi;Valentín Pezzolesi;0;0;0;0;0;0;0;0;0;0;0
valery;Valery Fernández;1;0;6;1;3;0;0;3;11;0;2
vedat-muriqi;Vedat Muriqi;0;3;15;12;0;0;0;31;45;23;28
guaita;Vicente Guaita;0;0;51;4;0;0;0;4;0;1;0
viktor-tsygankov;Viktor Tsyhankov;0;0;18;2;3;1;0;15;23;1;8
vini-jr;Vinícius José Paixão de Oliveira Júnior;0;0;20;0;4;4;0;50;66;1;3
viti;Viti Rozada;0;3;12;9;6;5;0;23;14;6;4
vitor-roque;Vitor Hugo Roque Ferreira;0;1;8;1;0;0;0;11;31;3;5
v-meseguer;Víctor Meseguer;0;0;13;3;5;2;0;15;17;5;5
victor-puig;Víctor Puig;0;0;0;0;0;0;0;0;0;0;0
walid-cheddira;Walid Cheddira;0;1;7;2;0;0;0;19;31;7;14
warren-madrigal;Warren Madrigal;0;0;0;0;0;0;0;0;0;0;0
william-2;William Silva de Carvalho;1;3;16;4;2;1;0;10;14;4;1
williot-swedberg;Williot Swedberg;0;0;9;2;3;1;0;22;17;4;4
willy-kambwala;Willy Kambwala;1;0;2;5;2;2;0;10;0;6;0
herrera-1;Yangel Herrera;1;9;34;8;15;9;0;56;43;10;5
yarek-gasiorowski;Yarek Gasiorowski;3;3;13;12;5;2;0;14;7;7;4
jesus-santiago;Jesús Santiago Pérez;1;0;7;2;3;2;0;8;12;0;2
yeray-2;Yeray Álvarez;1;9;13;15;4;2;0;17;16;6;5
yeremy;Yeremy Pino;1;1;12;3;6;3;0;21;20;4;1
youssouf-sabaly;Youssouf Sabaly;0;2;13;9;5;3;0;12;14;0;2
yuri-b;Yuri Berchiche;2;5;26;13;5;3;0;21;13;5;3
yvan-neyou;Yvan Neyou;0;6;21;6;6;2;0;32;20;7;3
yaser-asprilla;Yáser Asprilla;0;3;18;3;4;4;0;23;26;2;0
alex-b;Álex Baena;1;7;32;1;1;1;0;22;33;6;6
alejandro-gil;Álex Gil;0;0;0;0;0;0;0;0;0;0;0
alex-munoz;Álex Muñoz;4;7;16;21;14;3;0;30;32;8;17
alex-padilla;Alejandro Padilla;0;0;34;3;0;0;0;2;0;1;0
a-remiro;Álex Remiro;0;0;60;4;0;0;0;1;0;1;0
a-sola;Álex Sola;0;1;31;6;7;6;0;47;69;10;16
alex-suarez;Álex Suárez;5;4;22;20;8;4;0;23;18;7;11
alex-valle;Álex Valle;0;0;0;0;0;0;0;0;0;0;0
alvaro-aceves;Álvaro Aceves;0;0;0;0;0;0;0;0;0;0;0
aguado-1;Álvaro Aguado;0;1;18;5;2;2;0;12;8;1;1
alvaro-djalo;Álvaro Djaló Dias Fernandes;0;0;5;0;0;1;0;9;27;1;8
alvaro-fernandez;Álvaro Fernández;0;0;0;0;0;0;0;0;0;0;0
alvaro-1;Álvaro García;0;6;22;6;7;3;0;16;14;1;3
alvaro-killane;Álvaro Killane;0;0;0;0;0;0;0;0;0;0;0
odriozola;Álvaro Odriozola;0;0;2;1;0;0;0;2;2;1;0
alvaro-rodriguez-3;Álvaro Rodríguez;0;0;1;0;0;0;0;7;6;5;3
a-tejero;Álvaro Tejero;0;2;16;9;3;2;0;15;20;5;2
correa;Ángel Correa;0;1;16;0;0;1;0;14;13;1;2
angel-f;Ángel Fortuño;0;0;0;0;0;0;0;0;0;0;0
aron-yaakobishvili;Áron Yaakobishvili;0;0;0;0;0;0;0;0;0;0;0
e-militao;Éder Gabriel Militão;8;9;36;28;12;1;0;39;34;18;11
i-lekue;Íñigo Lekue;1;3;15;12;3;1;0;8;9;2;0
r-de-galarreta;Íñigo Ruíz de Galarreta;0;3;19;1;1;1;0;7;10;0;0
de-marcos;Óscar De Marcos;0;10;19;9;6;7;0;16;17;2;1
mingueza;Óscar Mingueza;3;1;24;9;5;5;0;20;19;2;1
oscar-4;Óscar Rodríguez;0;3;13;1;2;3;0;21;18;3;5
oscar-trejo;Óscar Trejo;0;1;7;0;2;0;0;10;17;1;4
oscar-5;Óscar Valentín;1;10;42;15;12;3;0;45;38;15;9
orjan-nyland;Ørjan Nyland;0;0;67;8;1;0;0;3;0;2;0
