ID;Jugador;CL;ENT;DUE;D;DA;PC;PCC;PLC;PH;GPT;GPTFA;GPTDA;GCPI;GCPD;CG;GABP
miguel-2;Miguel de la Fuente;0;14;237;124;113;196;111;4;4;0.05;0.00;0.05;0.00;0.05;0.00;0.00
m-morro;Miguel Ángel Morro;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mihailo-ristic;Mihailo Ristic;0;3;28;24;4;89;64;5;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mika-marmol;Mika Mármol;0;37;112;87;25;800;611;39;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mikel-jauregizar;Mikel Jauregizar;18;54;216;178;38;685;535;46;4;0.18;0.09;0.09;0.09;0.09;0.00;0.00
oyarzabal;Mikel Oyarzabal;0;15;144;69;75;325;228;6;2;0.19;0.00;0.19;0.14;0.00;0.05;0.00
vesga;Mikel Vesga;0;18;78;53;25;407;316;25;2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
moi-gomez;Moi Gómez;2;11;73;55;18;372;298;12;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
diakhaby;Mouctar Diakhaby;0;1;7;3;4;29;19;2;0;0.25;0.00;0.25;0.00;0.25;0.00;0.00
moussa-diarra-1;Moussa Diarra;0;28;149;95;54;615;489;31;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
munir;Munir El Haddadi;1;11;99;73;26;131;98;0;1;0.25;0.13;0.13;0.13;0.00;0.13;0.00
nabil-aberdin;Nabil Aberdin;0;6;36;23;13;60;29;7;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
fekir;Nabil Fekir;8;3;26;24;2;72;60;2;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
nacho-vidal;Nacho Vidal;0;2;16;12;4;35;24;3;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
naci-unuvar;Naci Ünüvar;0;2;5;5;0;16;11;1;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
nahuel-molina;Nahuel Molina;9;30;101;85;16;677;529;21;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
nahuel-tenaglia;Nahuel Tenaglia;0;64;230;164;66;603;403;34;0;0.07;0.00;0.07;0.00;0.00;0.07;0.00
naim-garcia;Naim García;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
natan;Natan Bernardo de Souza;0;24;109;45;64;761;640;33;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
nayef-aguerd;Nayef Aguerd;0;30;163;73;90;1186;968;73;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gudelj;Nemanja Gudelj;23;31;134;74;60;1069;906;34;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
nicolas-serrano;Nico Serrano;5;1;21;19;2;31;24;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
williams-jr;Nicholas Williams Arthuer;37;24;249;230;19;426;332;6;0;0.10;0.00;0.10;0.00;0.10;0.00;0.00
nicolas-pepe;Nicolas Pépé;4;6;88;66;22;320;262;8;3;0.05;0.00;0.05;0.00;0.05;0.00;0.00
noah-darvich;Noah Darvich;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
nobel-mendy;Nobel Mendy;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
oier-gastesi;Oier Gastesi;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
o-sancet-1;Oihan Sancet;0;10;139;121;18;455;365;20;5;0.39;0.06;0.33;0.03;0.27;0.09;0.00
oliver-mcburnie;Oliver McBurnie;0;9;181;75;106;271;186;2;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
omar-alderete;Omar Alderete;0;29;199;87;112;772;417;107;3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
omar-1;Omar El Hilali;0;86;231;189;42;800;568;67;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mascarell;Omar Mascarell;0;21;127;78;49;621;492;44;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
omar-sadik;Omar Sadik;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
oriol-romeu;Oriol Romeu;0;29;108;86;22;652;555;35;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
orri-oskarsson;Orri Óskarsson;0;4;79;28;51;129;73;1;0;0.23;0.00;0.23;0.08;0.15;0.00;0.00
pablo-barrios-rivas;Pablo Barrios;0;29;152;118;34;937;784;35;3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pablo-busto-1;Pablo Busto;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pablo-duran;Pablo Durán;1;10;102;78;24;221;155;8;0;0.29;0.14;0.14;0.00;0.29;0.00;0.00
p-fornals;Pablo Fornals;23;11;92;65;27;513;388;26;7;0.10;0.00;0.10;0.00;0.10;0.00;0.00
pablo-garcia-5;Pablo García;0;0;2;2;0;7;4;1;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pablo-ibanez;Pablo Ibáñez;1;11;99;69;30;279;210;7;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
maffeo;Pablo Maffeo;0;38;169;143;26;450;306;27;3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pablo-marin;Pablo Marín;0;9;59;41;18;120;84;4;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pablo-rivera;Pablo Rivera;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pablo-torre;Pablo Torre;8;5;34;27;7;160;133;2;1;0.75;0.50;0.25;0.25;0.50;0.00;0.25
pablo-valencia;Pablo Valencia;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
