ID;Jugador;T;DAP;ASI;RE;RF;G;GDDA;GFDA;GCPI;GCPD;GDP;CG;GBP;GPP
juan-latasa;Juanmi Latasa;3;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
juanpe-rl;Juan Pedro Ramírez López;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
jude-bellingham;Jude Bellingham;0;0;0;1;0;0;0;0;0.00;0.00;0;0.00;0;0
julen-agirrezabala;Julen Agirrezabala;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
julen-lartitegi;Julen Lartitegi;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
kounde;Jules Koundé;2;1;0;1;4;1;1;0;0.00;0.50;0;0.00;0;0
julian-alvarez;Julián Álvarez;3;1;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
julian-chicco;Julián Chicco;0;0;0;1;0;0;0;0;0.00;0.00;0;0.00;0;0
karl-hein;Karl Hein;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
kelechi-iheanacho;Kelechi Iheanacho;2;2;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
kike-g;Kike García;6;1;0;1;3;1;1;0;0.00;0.00;0;0.17;0;0
kike-1;Kike Pérez;2;0;0;1;3;0;0;0;0.00;0.00;0;0.00;0;0
kike-salas;Kike Salas;2;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
kiko-femenia;Kiko Femenía;1;0;0;3;0;0;0;0;0.00;0.00;0;0.00;0;0
kirian;Kirian Rodríguez;4;2;0;3;2;0;0;0;0.00;0.00;0;0.00;0;0
koke-5;Jorge Iglesias González;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
koke;Jorge Resurrección Merodio;2;2;0;1;2;1;1;0;0.00;0.50;0;0.00;0;1
kylian-mbappe-lottin;Kylian Mbappé;16;10;0;14;10;2;2;0;0.06;0.06;1;0.00;0;0
ladislav-krejci-ii;Ladislav Krejcí;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
gonzalo-aguilar;Lalo Aguilar;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
lamine-yamal;Lamine Yamal Nasraoui Ebana;6;3;4;15;16;1;0;1;0.17;0.00;0;0.00;0;0
cabrera;Leandro Cabrera;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
leo-1;Leo Román;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
logan-costa;Logan Evans Costa;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
loic-bade;Loïc Badé;3;1;0;5;1;0;0;0;0.00;0.00;0;0.00;0;0
lucas-alcazar-moreno;Lucas Alcázar;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
l-ocampos;Lucas Ocampos;3;2;1;2;5;0;0;0;0.00;0.00;0;0.00;0;0
lucas-rosa;Lucas Oliveira Rosa;0;0;0;3;0;0;0;0;0.00;0.00;0;0.00;0;0
torro;Lucas Torró;1;0;0;2;0;0;0;0;0.00;0.00;0;0.00;0;0
lucas-v;Lucas Vázquez;0;0;0;4;1;0;0;0;0.00;0.00;0;0.00;0;0
lucien-agoume;Lucien Agoumé;0;0;0;0;1;0;0;0;0.00;0.00;0;0.00;0;0
l-milla;Luis Milla;2;0;1;2;1;0;0;0;0.00;0.00;0;0.00;0;0
l-perez;Luis Pérez;0;0;0;3;1;0;0;0;0.00;0.00;0;0.00;0;0
l-rioja;Luis Rioja;3;0;0;4;4;0;0;0;0.00;0.00;0;0.00;0;0
luiz-junior-1;Luiz Lúcio Reis Júnior;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
modric;Luka Modric;2;1;0;2;0;0;0;0;0.00;0.00;0;0.00;0;0
luka;Luka Romero;1;0;0;1;1;0;0;0;0.00;0.00;0;0.00;0;0
luka-sucic;Luka Sucic;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
m-sylla;Mamadou Sylla;3;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
manu-fuster;Manu Fuster;1;0;0;1;1;0;0;0;0.00;0.00;0;0.00;0;0
manu-gonzalez;Manu González;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
morlanes;Manu Morlanes;0;0;0;1;1;0;0;0;0.00;0.00;0;0.00;0;0
m-sanchez;Manu Sánchez;0;0;0;1;1;0;0;0;0.00;0.00;0;0.00;0;0
marash-kumbulla;Marash Kumbulla;0;0;0;0;1;0;0;0;0.00;0.00;0;0.00;0;0
bartra;Marc Bartra;1;1;0;1;1;1;1;0;0.00;0.00;0;1.00;0;0
marc-bernal;Marc Bernal;1;1;0;2;1;0;0;0;0.00;0.00;0;0.00;0;0
marc;Marc Cardona;1;0;0;0;1;0;0;0;0.00;0.00;0;0.00;0;0
marc-casado;Marc Casadó;1;0;0;2;1;0;0;0;0.00;0.00;0;0.00;0;0
marc-domenech;Marc Domenech;0;0;0;1;0;0;0;0;0.00;0.00;0;0.00;0;0
marc-roca;Marc Roca;0;0;0;1;0;0;0;0;0.00;0.00;0;0.00;0;0
marc-vidal;Marc Vidal;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
ter-stegen;Marc-André ter Stegen;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
marco-de-las-sias;Marco de Las Sias;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
marcos-andre;Marcos André de Sousa Mendonça;0;0;0;2;1;0;0;0;0.00;0.00;0;0.00;0;0
m-llorente;Marcos Llorente;2;2;1;2;3;2;1;1;0.00;1.00;0;0.00;0;0
marcao;Marcos do Nascimento Teixeira;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
mario-martin;Mario Martín;0;0;0;0;1;0;0;0;0.00;0.00;0;0.00;0;0
dmitrovic;Marko Dmitrovic;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
valjent;Martin Valjent;0;0;0;1;0;0;0;0;0.00;0.00;0;0.00;0;0
martin-tejon;Martín Tejón;1;1;0;1;2;0;0;0;0.00;0.00;0;0.00;0;0
zubimendi;Martín Zubimendi;3;1;0;1;1;1;1;0;0.33;0.00;0;0.00;0;0
marvin-1;Marvin Olawale Akinlabi Park;0;0;0;1;0;0;0;0;0.00;0.00;0;0.00;0;0
mateu-morey;Mateu Morey;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
matias-arbol;Matías Árbol;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
m-arambarri;Mauro Arambarri;1;0;0;0;2;0;0;0;0.00;0.00;0;0.00;0;0
miguel-3;Miguel Gutiérrez;2;1;1;3;6;0;0;0;0.00;0.00;0;0.00;0;0
miguel-2;Miguel de la Fuente;2;1;0;0;5;0;0;0;0.00;0.00;0;0.00;0;0
m-morro;Miguel Ángel Morro;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
mika-marmol;Mika Mármol;2;0;0;1;0;0;0;0;0.00;0.00;0;0.00;0;0
mikel-jauregizar;Mikel Jauregizar;2;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
oyarzabal;Mikel Oyarzabal;0;0;0;1;0;0;0;0;0.00;0.00;0;0.00;0;0
vesga;Mikel Vesga;0;0;0;1;1;0;0;0;0.00;0.00;0;0.00;0;0
moi-gomez;Moi Gómez;0;0;0;4;1;0;0;0;0.00;0.00;0;0.00;0;1
moussa-diarra-1;Moussa Diarra;0;0;0;0;1;0;0;0;0.00;0.00;0;0.00;0;0
munir;Munir El Haddadi;0;0;0;0;1;0;0;0;0.00;0.00;0;0.00;0;0
nabil-aberdin;Nabil Aberdin;1;0;0;2;1;0;0;0;0.00;0.00;0;0.00;0;0
fekir;Nabil Fekir;5;1;1;0;4;0;0;0;0.00;0.00;0;0.00;0;0
nacho-vidal;Nacho Vidal;0;0;0;1;0;0;0;0;0.00;0.00;0;0.00;0;0
naci-unuvar;Naci Ünüvar;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
nahuel-molina;Nahuel Molina;1;0;0;0;1;0;0;0;0.00;0.00;0;0.00;0;0
nahuel-tenaglia;Nahuel Tenaglia;0;0;0;2;1;0;0;0;0.00;0.00;0;0.00;0;0
natan;Natan Bernardo de Souza;1;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
gudelj;Nemanja Gudelj;1;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
nicolas-serrano;Nico Serrano;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
williams-jr;Nicholas Williams Arthuer;6;3;0;7;10;0;0;0;0.00;0.00;0;0.00;0;0
nicolas-pepe;Nicolas Pépé;6;3;0;4;2;0;0;0;0.00;0.00;0;0.00;0;0
oier-gastesi;Oier Gastesi;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
o-sancet-1;Oihan Sancet;4;3;0;2;2;2;1;1;0.00;0.50;1;0.00;0;0
oliver-mcburnie;Oliver McBurnie;7;3;2;4;2;0;0;0;0.00;0.00;0;0.00;0;0
omar-alderete;Omar Alderete;4;1;0;2;0;0;0;0;0.00;0.00;0;0.00;0;0
omar-1;Omar El Hilali;0;0;0;2;0;0;0;0;0.00;0.00;0;0.00;0;0
mascarell;Omar Mascarell;1;1;0;0;1;0;0;0;0.00;0.00;0;0.00;0;0
omar-sadik;Omar Sadik;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
oriol-romeu;Oriol Romeu;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
orri-oskarsson;Orri Óskarsson;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
pablo-barrios-rivas;Pablo Barrios;6;1;1;4;0;0;0;0;0.00;0.00;0;0.00;0;0
pablo-duran;Pablo Durán;0;0;0;0;1;0;0;0;0.00;0.00;0;0.00;0;0
p-fornals;Pablo Fornals;2;0;0;1;4;0;0;0;0.00;0.00;0;0.00;0;0
pablo-ibanez;Pablo Ibáñez;1;1;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
maffeo;Pablo Maffeo;1;0;0;4;4;0;0;0;0.00;0.00;0;0.00;0;0
pablo-marin;Pablo Marín;0;0;0;1;0;0;0;0;0.00;0.00;0;0.00;0;0
pablo-rivera;Pablo Rivera;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
pablo-torre;Pablo Torre;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
pape-alassane-gueye;Pape Gueye;3;1;0;0;1;0;0;0;0.00;0.00;0;0.00;0;0
pathe-ciss;Pathé Ciss;0;0;1;2;0;0;0;0;0.00;0.00;0;0.00;0;0
pau-cabanes-de-la-torre;Pau Cabanes De La Torre;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
pau-cubarsi;Pau Cubarsí;2;0;1;0;0;0;0;0;0.00;0.00;0;0.00;0;0
pau-lopez;Pau López;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
pau-navarro;Pau Navarro;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
pau-victor;Pau Víctor;0;0;0;1;1;0;0;0;0.00;0.00;0;0.00;0;0
paulo-gazzaniga;Paulo Gazzaniga;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
pedri;Pedro González López;2;1;0;4;2;1;1;0;0.50;0.00;0;0.00;0;0
pedro-diaz;Pedro Díaz;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
pelayo-fernandez;Pelayo Fernández;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
chavarria-1;Pep Chavarría;1;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
pepelu;José Luis García Vayá;3;1;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
peque-1;Gerard Fernández Castellano;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
pere-milla;Pere Milla;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
peter;Peter Federico González Carmona;1;0;0;0;1;0;0;0;0.00;0.00;0;0.00;0;0
pol-lozano;Pol Lozano;0;0;0;0;1;0;0;0;0.00;0.00;0;0.00;0;0
portu;Cristian Portugués Manzanera;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
rafa-mir;Rafa Mir;3;0;1;0;4;0;0;0;0.00;0.00;0;0.00;0;0
rafael-bauza;Rafael Bauza;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
r-terrats;Ramon Terrats;0;0;0;0;1;0;0;0;0.00;0.00;0;0.00;0;0
nteka;Randy Nteka;1;1;0;0;2;0;0;0;0.00;0.00;0;0.00;0;0
raphinha;Raphael Dias Belloli;10;7;2;7;5;3;3;0;0.30;0.00;0;0.00;0;0
r-albiol;Raúl Albiol;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
raul-chasco;Raúl Chasco;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
raul-4;Raúl García;1;0;0;1;0;0;0;0;0.00;0.00;0;0.00;0;0
raul-jimenez-1;Raúl Jiménez;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
raul-moro;Raúl Moro;5;2;0;11;10;1;0;1;0.00;0.20;0;0.00;0;0
r-d-t;Raúl de Tomás;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
reinildo;Reinildo Isnard Mandava;0;0;0;2;1;0;0;0;0.00;0.00;0;0.00;0;0
tapia-1;Renato Tapia;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
ricardo-rodriguez-1;Ricardo Rodríguez;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
robert-lewandowski;Robert Lewandowski;13;6;1;2;2;4;4;0;0.15;0.15;1;0.00;0;0
navarro-2;Robert Navarro;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
lopez-alcaide;Roberto López;1;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
le-normand;Robin Le Normand;1;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
rodri-3;Rodrigo Sánchez Rodríguez;2;2;0;2;4;0;0;0;0.00;0.00;0;0.00;0;0
rodrigo-abajas;Rodrigo Abajas;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
de-paul;Rodrigo De Paul;0;0;0;3;1;0;0;0;0.00;0.00;0;0.00;0;0
riquelme;Rodrigo Riquelme;3;1;0;2;4;0;0;0;0.00;0.00;0;0.00;0;0
rodrygo;Rodrygo Silva de Goes;5;4;1;6;7;1;1;0;0.00;0.20;0;0.00;0;0
romain-perraud;Romain Perraud;1;0;0;3;1;0;0;0;0.00;0.00;0;0.00;0;0
ruben-garcia;Rubén García;5;3;0;2;3;1;1;0;0.00;0.20;0;0.00;0;0
r-pena;Rubén Peña;0;0;0;0;1;0;0;0;0.00;0.00;0;0.00;0;0
rui-silva;Rui Tiago Dantas da Silva;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
sanchez-1;Salvi Sánchez;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
samuel-lino;Samuel Dias Lino;7;4;0;4;2;0;0;0;0.00;0.00;0;0.00;0;0
samu-3;Samuel de Almeida Costa;2;1;0;0;3;0;0;0;0.00;0.00;0;0.00;0;0
sandro;Sandro Ramírez;6;4;0;2;0;2;2;0;0.17;0.17;0;0.00;0;0
santi-c-v;Santi Comesaña;1;0;1;2;1;0;0;0;0.00;0.00;0;0.00;0;0
santiago-mourino;Santiago Mouriño;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
saul-1;Saúl Ñíguez;5;2;0;1;1;0;0;0;0.00;0.00;0;0.00;0;0
scott-mckenna;Scott McKenna;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
selim-amallah;Selim Amallah;4;2;0;7;3;0;0;0;0.00;0.00;0;0.00;0;0
sergi-altimira;Sergi Altimira;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
sergi-canos;Sergi Canós;3;2;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
sergi-cardona;Sergi Cardona;3;1;1;1;2;1;1;0;0.33;0.00;0;0.00;0;0
s-darder;Sergi Darder;1;1;0;4;1;0;0;0;0.00;0.00;0;0.00;0;0
sergi-dominguez;Sergi Domínguez;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
s-gomez;Sergi Gómez;1;1;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
camello;Sergio Camello;1;1;0;0;1;1;1;0;1.00;0.00;0;0.00;0;0
s-carreira;Sergio Carreira;0;0;0;1;1;0;0;0;0.00;0.00;0;0.00;0;0
sergio-g;Sergio González;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
sergio-gomez;Sergio Gómez;2;1;1;1;2;0;0;0;0.00;0.00;0;0.00;0;0
s-herrera;Sergio Herrera;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
seydouba-cisse;Seydouba Cissé;0;0;0;4;2;0;0;0;0.00;0.00;0;0.00;0;0
sheraldo-becker;Sheraldo Becker;3;2;0;1;1;0;0;0;0.00;0.00;0;0.00;0;0
siebe-van-der-heyden;Siebe Van der Heyden;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
stanis-idumbo-muzambo;Stanis Idumbo Muzambo;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
stanko-juric;Stanko Juric;0;0;0;2;0;0;0;0;0.00;0.00;0;0.00;0;0
stipe-biuk;Stipe Biuk;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
stoichkov;Juan Diego Molina Martínez;2;1;1;3;4;0;0;0;0.00;0.00;0;0.00;0;0
dimitrievski;Stole Dimitrievski;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
take;Takefusa Kubo;2;1;0;4;11;1;1;0;0.50;0.00;0;0.00;0;0
takuma-asano;Takuma Asano;7;2;0;3;4;0;0;0;0.00;0.00;0;0.00;0;0
nianzou-kouassi;Tanguy Nianzou;2;0;0;1;0;0;0;0;0.00;0.00;0;0.00;0;1
tasos-douvikas;Tasos Douvikas;2;0;0;1;3;0;0;0;0.00;0.00;0;0.00;0;0
courtois;Thibaut Courtois;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
thierno-barry-1;Thierno Barry;3;2;0;0;4;1;1;0;0.00;0.00;0;0.33;0;0
thierry-r;Thierry Rendall Correia;3;1;0;4;4;0;0;0;0.00;0.00;0;0.00;0;0
tomas-conechny;Tomás Conechny;4;2;0;0;2;0;0;0;0.00;0.00;0;0.00;0;0
lato;Antonio Latorre Grueso;0;0;0;0;1;0;0;0;0.00;0.00;0;0.00;0;0
t-martinez;Toni Martínez;4;3;0;0;0;2;1;1;0.25;0.25;0;0.00;0;0
toni-villa;Laureano Antonio Villa Suárez;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
sadiq;Umar Sadiq;1;0;0;4;0;0;0;0;0.00;0.00;0;0.00;0;0
unai-egiluz;Unai Egiluz;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
unai-garcia;Unai García;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
unai-gomez;Unai Gómez;1;0;0;5;1;0;0;0;0.00;0.00;0;0.00;0;0
unai-lopez;Unai López;2;2;0;0;0;1;1;0;0.00;0.50;0;0.00;0;0
marrero;Unai Marrero;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
nunez-2;Unai Núñez;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
gonzalez-de-zarate;Urko González;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
valentin-rosier;Valentin Rosier;0;0;0;3;1;0;0;0;0.00;0.00;0;0.00;0;0
valentin-barco;Valentín Barco;2;0;0;1;5;0;0;0;0.00;0.00;0;0.00;0;0
valentin-pezzolesi;Valentín Pezzolesi;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
vedat-muriqi;Vedat Muriqi;10;5;1;1;5;1;1;0;0.00;0.00;0;0.10;0;0
guaita;Vicente Guaita;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
viktor-tsygankov;Viktor Tsyhankov;2;1;1;2;3;1;1;0;0.50;0.00;0;0.00;0;0
vini-jr;Vinícius José Paixão de Oliveira Júnior;7;2;1;12;17;1;1;0;0.00;0.14;1;0.00;0;0
viti;Viti Rozada;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
vitor-roque;Vitor Hugo Roque Ferreira;1;1;0;0;2;0;0;0;0.00;0.00;0;0.00;0;0
v-meseguer;Víctor Meseguer;1;0;0;0;1;0;0;0;0.00;0.00;0;0.00;0;0
victor-puig;Víctor Puig;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
walid-cheddira;Walid Cheddira;1;1;1;1;2;0;0;0;0.00;0.00;0;0.00;0;0
william-2;William Silva de Carvalho;2;1;0;3;1;0;0;0;0.00;0.00;0;0.00;0;0
williot-swedberg;Williot Swedberg;7;5;1;1;3;1;0;1;0.00;0.14;0;0.00;0;0
willy-kambwala;Willy Kambwala;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
herrera-1;Yangel Herrera;2;0;1;3;1;0;0;0;0.00;0.00;0;0.00;0;0
yarek-gasiorowski;Yarek Gasiorowski;1;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
jesus-santiago;Jesús Santiago Pérez;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
yeray-2;Yeray Álvarez;1;0;0;2;2;0;0;0;0.00;0.00;0;0.00;0;0
yeremy;Yeremy Pino;1;0;0;3;0;0;0;0;0.00;0.00;0;0.00;0;0
youssouf-sabaly;Youssouf Sabaly;1;0;0;2;2;0;0;0;0.00;0.00;0;0.00;0;0
yuri-b;Yuri Berchiche;2;1;0;1;1;0;0;0;0.00;0.00;0;0.00;0;0
yvan-neyou;Yvan Neyou;2;0;1;3;2;0;0;0;0.00;0.00;0;0.00;0;0
yaser-asprilla;Yáser Asprilla;1;0;0;1;2;0;0;0;0.00;0.00;0;0.00;0;0
alex-b;Álex Baena;5;2;1;3;3;0;0;0;0.00;0.00;0;0.00;0;0
alejandro-gil;Álex Gil;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
alex-munoz;Álex Muñoz;1;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
alex-padilla;Alejandro Padilla Pérez;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
a-remiro;Álex Remiro;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
a-sola;Álex Sola;4;0;0;6;9;0;0;0;0.00;0.00;0;0.00;0;0
alex-suarez;Álex Suárez;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;1
alex-valle;Álex Valle;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
aguado-1;Álvaro Aguado;3;0;0;2;1;0;0;0;0.00;0.00;0;0.00;0;0
alvaro-djalo;Álvaro Djaló Dias Fernandes;0;0;0;1;1;0;0;0;0.00;0.00;0;0.00;0;0
alvaro-fernandez;Álvaro Fernández;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
alvaro-1;Álvaro García;4;2;0;1;1;1;1;0;0.00;0.25;0;0.00;0;0
alvaro-killane;Álvaro Killane;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
a-tejero;Álvaro Tejero;2;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
correa;Ángel Correa;1;1;0;5;2;1;1;0;0.00;1.00;0;0.00;0;0
angel-f;Ángel Fortuño;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
e-militao;Éder Gabriel Militão;2;1;1;3;0;0;0;0;0.00;0.00;0;0.00;0;0
i-lekue;Íñigo Lekue;0;0;0;0;1;0;0;0;0.00;0.00;0;0.00;0;0
de-marcos;Óscar De Marcos;0;0;1;0;2;0;0;0;0.00;0.00;0;0.00;0;0
mingueza;Óscar Mingueza;4;3;3;3;4;2;1;1;0.00;0.50;0;0.00;1;0
oscar-4;Óscar Rodríguez;4;1;1;4;2;0;0;0;0.00;0.00;0;0.00;0;0
oscar-trejo;Óscar Trejo;1;0;0;1;3;0;0;0;0.00;0.00;0;0.00;0;0
oscar-5;Óscar Valentín;0;0;0;1;1;0;0;0;0.00;0.00;0;0.00;0;0
orjan-nyland;Ørjan Nyland;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
